truck_id,route_id,stop_number,node_id,order_id,address,comuna,lat,lon,distance_from_previous_km,arrival,service_start,service_end,demand_g,demand_cm3,demand_kg,demand_m3,status
1,1,15,ORD-CL-202612-000061_180518007,ORD-CL-202612-000061,"avenida. manuel montt 5734, Independencia, Santiago, Chile",Independencia,-33.425522,-70.6662152,3.7283,10:35,10:35,10:40,10598,25684,10.598000,0.025684,Entregado
1,1,16,ORD-CL-202612-000017_149456125,ORD-CL-202612-000017,"avenida. matta 4672, Las Condes, Santiago, Chile",Las Condes,-33.4144312,-70.5570261,11.8203,11:09,11:09,11:14,6409,22742,6.409000,0.022742,Entregado
1,2,1,ORD-CL-202612-000052_14976779    6,ORD-CL-202612-000052,"avenida. irarrazaval 8302, Ñuñoa, Santiago, Chile",Ñuñoa,-33.45361359789,-70.609348172711,5.1417,11:49,11:49,11:54,231903,1652580,231.903000,1.652580,Entregado
1,2,2,ORD-CL-202612-000180_135550036,ORD-CL-202612-000180,"avenida. grecia 4946, Santiago, Santiago, Chile",Santiago,-33.467626260902,-70.580070798008,3.8413,12:04,12:04,12:09,232758,1259586,232.758000,1.259586,Entregado
1,2,3,ORD-CL-202612-000049_111101253,ORD-CL-202612-000049,"avenida. grecia 7712, Recoleta, Santiago, Chile",Recoleta,-33.474206444121,-70.550425784295,3.2634,12:17,12:17,12:22,488323,3858722,488.323000,3.858722,Entregado
1,2,4,ORD-CL-202612-000060_199941644,ORD-CL-202612-000060,"avenida. macul 7795, Maipú, Santiago, Chile",Maipú,-33.508475878138,-70.561793766934,4.4849,12:32,12:32,12:37,83300,577669,83.300000,0.577669,Entregado
1,2,5,ORD-CL-202612-000092_162059956,ORD-CL-202612-000092,"avenida. providencia 4727, La Florida, Santiago, Chile",La Florida,-33.514988151619,-70.560514512733,0.8942,12:39,12:39,12:44,131547,892800,131.547000,0.892800,Entregado
1,2,6,ORD-CL-202612-000019_156820915,ORD-CL-202612-000019,"avenida. tobalaba 3402, Macul, Santiago, Chile",Macul,-33.519325407174,-70.557669187019,0.6146,12:46,12:46,12:51,238139,2163363,238.139000,2.163363,Entregado
1,2,7,ORD-CL-202612-000139_162296701,ORD-CL-202612-000139,"avenida. pajaritos 9174, La Florida, Santiago, Chile",La Florida,-33.520274836463,-70.578380759473,2.2096,12:56,12:56,13:01,114050,614925,114.050000,0.614925,Entregado
1,2,8,ORD-CL-202612-000177_19337908  6,ORD-CL-202612-000177,"avenida. la florida 2133, Macul, Santiago, Chile",Macul,-33.519504143438,-70.580650924583,0.2628,13:02,13:02,13:07,185289,905824,185.289000,0.905824,Entregado
1,2,9,ORD-CL-202612-000082_198569524,ORD-CL-202612-000082,"avenida. departamental 2287, La Florida, Santiago, Chile",La Florida,-33.510698018251,-70.579885216044,1.0897,13:09,13:09,13:14,96304,481125,96.304000,0.481125,Entregado
1,2,10,ORD-CL-202612-000135_153012165,ORD-CL-202612-000135,"avenida. vicuna mackenna 8405, Peñalolén, Santiago, Chile",Peñalolén,-33.5344578,-70.5938513,3.8485,13:24,13:24,13:29,128115,644218,128.115000,0.644218,Entregado
1,2,11,ORD-CL-202612-000133_55387737,ORD-CL-202612-000133,"calle teatinos 4659, La Florida, Santiago, Chile",La Florida,-33.534224,-70.583539,1.6391,13:33,13:33,13:38,55809,379469,55.809000,0.379469,Entregado
2,1,1,ORD-CL-202612-000197_12172627  6,ORD-CL-202612-000197,"calle san diego 9161, Recoleta, Santiago, Chile",Recoleta,-33.444107404651,-70.651651197417,0.9866,09:02,09:02,09:07,358370,2703977,358.370000,2.703977,Entregado
2,1,2,ORD-CL-202612-000188_146386625,ORD-CL-202612-000188,"avenida. libertador bernardo o'higgins 9819, Macul, Santiago, Chile",Macul,-33.445144865673,-70.657354633884,0.5513,09:09,09:09,09:14,425347,3169764,425.347000,3.169764,Entregado
2,1,3,ORD-CL-202612-000196_204415159,ORD-CL-202612-000196,"calle arturo prat 1187, Ñuñoa, Santiago, Chile",Ñuñoa,-33.459509969215,-70.64716564137,2.3668,09:19,09:19,09:24,289606,1895320,289.606000,1.895320,Entregado
2,1,4,ORD-CL-202612-000166_9709625  6,ORD-CL-202612-000166,"calle arturo prat 2589, Peñalolén, Santiago, Chile",Peñalolén,-33.478346335518,-70.64652223548,2.4943,09:30,09:30,09:35,190880,1056657,190.880000,1.056657,Entregado
2,1,5,ORD-CL-202612-000183_148999950,ORD-CL-202612-000183,"avenida. vicuna mackenna 578, Macul, Santiago, Chile",Macul,-33.494583746502,-70.616639379563,3.6778,09:44,09:44,09:49,100819,685490,100.819000,0.685490,Entregado
2,1,6,ORD-CL-202612-000069_143319312,ORD-CL-202612-000069,"avenida. pedro de valdivia 8517, Lo Prado, Santiago, Chile",Lo Prado,-33.479984108582,-70.605934872574,2.9428,09:56,09:56,10:01,79170,400368,79.170000,0.400368,Entregado
2,1,7,ORD-CL-202612-000112_208275613,ORD-CL-202612-000112,"avenida. macul 2508, La Reina, Santiago, Chile",La Reina,-33.477646007398,-70.598832986361,0.9014,10:03,10:03,10:08,246656,1409590,246.656000,1.409590,Entregado
2,1,8,ORD-CL-202612-000179_121067557,ORD-CL-202612-000179,"avenida. pedro de valdivia 4433, Peñalolén, Santiago, Chile",Peñalolén,-33.463813342004,-70.606495228775,2.3441,10:14,10:14,10:19,153987,716423,153.987000,0.716423,Entregado
2,1,9,ORD-CL-202612-000148_175474353,ORD-CL-202612-000148,"avenida. irarrazaval 2033, Maipú, Santiago, Chile",Maipú,-33.453717970574,-70.609894585108,1.8557,10:23,10:23,10:28,20717,75060,20.717000,0.075060,Entregado
2,1,10,ORD-CL-202612-000094_84473640,ORD-CL-202612-000094,"avenida. irarrazaval 640, Lo Prado, Santiago, Chile",Lo Prado,-33.452857062845,-70.623788495854,1.5142,10:32,10:32,10:37,121338,745546,121.338000,0.745546,Entregado
2,1,11,ORD-CL-202612-000045_74983175,ORD-CL-202612-000045,"avenida. apoquindo 7097, Vitacura, Santiago, Chile",Vitacura,-33.408131060846,-70.549230878497,9.8729,11:01,11:01,11:06,10192,31416,10.192000,0.031416,Entregado
2,2,1,ORD-CL-202612-000118_65054485,ORD-CL-202612-000118,"avenida la florida 3026, Santiago, Santiago, Chile",Santiago,-33.400030144708,-70.62680691571,5.3525,11:44,11:44,11:49,215678,1214056,215.678000,1.214056,Entregado
2,2,2,ORD-CL-202612-000091_79104971,ORD-CL-202612-000091,"avenida. independencia 4637, Providencia, Santiago, Chile",Providencia,-33.385548355946,-70.677329967804,5.5182,12:02,12:02,12:07,167541,848647,167.541000,0.848647,Entregado
2,2,3,ORD-CL-202612-000011_18195149  6,ORD-CL-202612-000011,"avenida. pajaritos 5435, Ñuñoa, Santiago, Chile",Ñuñoa,-33.473154666885,-70.737927327229,14.1149,12:41,12:41,12:46,550225,4252727,550.225000,4.252727,Entregado
2,2,4,ORD-CL-202612-000208_107728946,ORD-CL-202612-000208,"avenida. pajaritos 1016, San Miguel, Santiago, Chile",San Miguel,-33.517759346305,-70.757514410063,5.8121,13:00,13:00,13:05,609031,4894504,609.031000,4.894504,Entregado
2,2,5,ORD-CL-202612-000096_52601895,ORD-CL-202612-000096,"calle arturo prat 4852, Independencia, Santiago, Chile",Independencia,-33.546082851298,-70.66065537869,10.5897,13:30,13:30,13:35,188514,1135991,188.514000,1.135991,Entregado
2,2,6,ORD-CL-202612-000178_6756635  4,ORD-CL-202612-000178,"calle bandera 9187, Vitacura, Santiago, Chile",Vitacura,-33.543954481337,-70.645030479907,1.8809,13:40,13:40,13:45,89199,363445,89.199000,0.363445,Entregado
2,2,7,ORD-CL-202612-000024_53351852,ORD-CL-202612-000024,"avenida. apoquindo 5706, La Florida, Santiago, Chile",La Florida,-33.553082864255,-70.610396585839,4.0421,13:55,13:55,14:00,34907,168810,34.907000,0.168810,Entregado
2,2,8,ORD-CL-202612-000144_210301989,ORD-CL-202612-000144,"avenida vitacura 713, Quinta Normal, Santiago, Chile",Quinta Normal,-33.57741801831,-70.653715051982,6.5142,14:15,14:15,14:20,24471,195999,24.471000,0.195999,Entregado
2,2,9,ORD-CL-202612-000187_5138738  6,ORD-CL-202612-000187,"avenida. independencia 4810, Puente Alto, Santiago, Chile",Puente Alto,-33.602409704403,-70.581795494343,9.2997,14:43,14:43,14:48,37419,222291,37.419000,0.222291,Entregado
3,1,1,ORD-CL-202612-000095_140053537,ORD-CL-202612-000095,"calle morande 3761, Quinta Normal, Santiago, Chile",Quinta Normal,-33.434552626656,-70.682596353604,3.4831,09:08,09:08,09:13,23866,76045,23.866000,0.076045,Entregado
3,1,2,ORD-CL-202612-000150_10411606  1,ORD-CL-202612-000150,"calle santo domingo 6777, Vitacura, Santiago, Chile",Vitacura,-33.438813009724,-70.685838172926,1.1563,09:16,09:16,09:21,173384,1086861,173.384000,1.086861,Entregado
3,1,3,ORD-CL-202612-000044_145036177,ORD-CL-202612-000044,"avenida. tobalaba 5892, Quinta Normal, Santiago, Chile",Quinta Normal,-33.4277648,-70.708275,2.9292,09:28,09:28,09:33,127681,855742,127.681000,0.855742,Entregado
3,1,4,ORD-CL-202612-000115_198154752,ORD-CL-202612-000115,"calle san antonio 6514, La Reina, Santiago, Chile",La Reina,-33.427342382924,-70.723913093435,1.7691,09:37,09:37,09:42,100879,371757,100.879000,0.371757,Entregado
3,1,5,ORD-CL-202612-000004_183059669,ORD-CL-202612-000004,"calle san antonio 8832, Lo Prado, Santiago, Chile",Lo Prado,-33.427017413377,-70.725276927827,0.1293,09:43,09:43,09:48,317365,2514063,317.365000,2.514063,Entregado
3,1,6,ORD-CL-202612-000062_7640094    3,ORD-CL-202612-000062,"calle san antonio 9379, Lo Prado, Santiago, Chile",Lo Prado,-33.427017413377,-70.725276927827,0.0000,09:48,09:48,09:53,101555,634531,101.555000,0.634531,Entregado
3,1,7,ORD-CL-202612-000055_203179717,ORD-CL-202612-000055,"avenida. mapocho 6648, Macul, Santiago, Chile",Macul,-33.423825292576,-70.726285694123,0.4856,09:54,09:54,09:59,56143,224480,56.143000,0.224480,Entregado
3,1,8,ORD-CL-202612-000071_212196364,ORD-CL-202612-000071,"avenida. pajaritos 3626, Estación Central, Santiago, Chile",Estación Central,-33.458617911353,-70.713213175,4.9952,10:11,10:11,10:16,197406,1006030,197.406000,1.006030,Entregado
3,1,9,ORD-CL-202612-000087_17107764  6,ORD-CL-202612-000087,"avenida. pajaritos 5796, Independencia, Santiago, Chile",Independencia,-33.460275025924,-70.714726819759,0.4070,10:17,10:17,10:22,62264,237597,62.264000,0.237597,Entregado
3,1,10,ORD-CL-202612-000015_93475810,ORD-CL-202612-000015,"calle morande 6751, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,1.7773,10:26,10:26,10:31,74433,266406,74.433000,0.266406,Entregado
3,1,11,ORD-CL-202612-000121_102139227,ORD-CL-202612-000121,"calle bandera 3131, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,0.0000,10:31,10:31,10:36,159015,1152351,159.015000,1.152351,Entregado
3,1,12,ORD-CL-202612-000143_14358394    1,ORD-CL-202612-000143,"avenida. matta 9543, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,0.0000,10:36,10:36,10:41,17982,74223,17.982000,0.074223,Entregado
3,1,13,ORD-CL-202612-000022_169468917,ORD-CL-202612-000022,"avenida. pajaritos 7516, Maipú, Santiago, Chile",Maipú,-33.471855687276,-70.737613975283,4.2569,10:51,10:51,10:56,130326,929949,130.326000,0.929949,Entregado
3,1,14,ORD-CL-202612-000111_5802113  4,ORD-CL-202612-000111,"avenida. las condes 599, San Miguel, Santiago, Chile",San Miguel,-33.518697703122,-70.765408936672,6.5740,11:12,11:12,11:17,255632,2018805,255.632000,2.018805,Entregado
3,1,15,ORD-CL-202612-000141_140162225,ORD-CL-202612-000141,"calle san antonio 2631, La Reina, Santiago, Chile",La Reina,-33.573592517302,-70.815167811234,6.1946,11:32,11:32,11:37,24278,84659,24.278000,0.084659,Entregado
3,1,16,ORD-CL-202612-000010_62835725,ORD-CL-202612-000010,"avenida americo vespucio 2389, Independencia, Santiago, Chile",Independencia,-33.539851841921,-70.651174616135,16.4687,12:17,12:17,12:22,164668,894081,164.668000,0.894081,Entregado
3,1,17,ORD-CL-202612-000163_215462173,ORD-CL-202612-000163,"avenida. pedro de valdivia 8264, Puente Alto, Santiago, Chile",Puente Alto,-33.582108992788,-70.590113292908,9.4205,12:44,12:44,12:49,9340,24849,9.340000,0.024849,Entregado
3,2,1,ORD-CL-202612-000031_14317726  4,ORD-CL-202612-000031,"avenida. la florida 1002, Peñalolén, Santiago, Chile",Peñalolén,-33.51012985368,-70.588463232828,11.5245,14:03,14:03,14:08,391820,2785992,391.820000,2.785992,Entregado
3,2,2,ORD-CL-202612-000002_173134031,ORD-CL-202612-000002,"avenida. la florida 7678, Macul, Santiago, Chile",Macul,-33.52312259086,-70.578237933496,1.9125,14:13,14:13,14:18,505552,4239399,505.552000,4.239399,Entregado
3,2,3,ORD-CL-202612-000020_10263868  8,ORD-CL-202612-000020,"avenida. manuel montt 3031, Maipú, Santiago, Chile",Maipú,-33.561645946861,-70.563226017338,5.3205,14:30,14:30,14:35,441534,3905493,441.534000,3.905493,Entregado
3,2,4,ORD-CL-202612-000032_83953104,ORD-CL-202612-000032,"gran avenida jose miguel carrera 1084, La Florida, Santiago, Chile",La Florida,-33.550430572748,-70.60058055645,4.5384,14:46,14:46,14:51,261691,2217250,261.691000,2.217250,Entregado
3,2,5,ORD-CL-202612-000006_207417262,ORD-CL-202612-000006,"calle catedral 9181, Puente Alto, Santiago, Chile",Puente Alto,-33.604237001205,-70.555057684218,8.6422,15:12,15:12,15:17,113683,639530,113.683000,0.639530,Entregado
4,1,1,ORD-CL-202612-000013_9933788  8,ORD-CL-202612-000013,"avenida. manuel montt 401, Vitacura, Santiago, Chile",Vitacura,-33.431931186449,-70.618310486018,3.5619,09:09,09:09,09:14,34506,262568,34.506000,0.262568,Entregado
4,1,2,ORD-CL-202612-000160_108505650,ORD-CL-202612-000160,"avenida. providencia 178, Providencia, Santiago, Chile",Providencia,-33.428348419768,-70.619115940584,0.9244,09:16,09:16,09:21,52419,245368,52.419000,0.245368,Entregado
4,1,3,ORD-CL-202612-000209_163993586,ORD-CL-202612-000209,"avenida. providencia 4275, Las Condes, Santiago, Chile",Las Condes,-33.428348419768,-70.619115940584,0.0000,09:21,09:21,09:26,36710,276869,36.710000,0.276869,Entregado
4,1,4,ORD-CL-202612-000025_224766177,ORD-CL-202612-000025,"calle teatinos 6266, Providencia, Santiago, Chile",Providencia,-33.4323744,-70.6098356,1.3717,09:29,09:29,09:34,132448,1343641,132.448000,1.343641,Entregado
4,1,5,ORD-CL-202612-000039_64956582,ORD-CL-202612-000039,"avenida. tobalaba 9986, Las Condes, Santiago, Chile",Las Condes,-33.429846716196,-70.586179233727,2.5790,09:40,09:40,09:45,379049,3005691,379.049000,3.005691,Entregado
4,1,6,ORD-CL-202612-000021_217856993,ORD-CL-202612-000021,"avenida. apoquindo 4280, Independencia, Santiago, Chile",Independencia,-33.414511990446,-70.586059274886,2.1543,09:50,09:50,09:55,56571,482832,56.571000,0.482832,Entregado
4,1,7,ORD-CL-202612-000126_22556099  9,ORD-CL-202612-000126,"avenida. kennedy 6395, Recoleta, Santiago, Chile",Recoleta,-33.409282908945,-70.604791503124,2.3164,10:01,10:01,10:06,120397,866797,120.397000,0.866797,Entregado
4,1,8,ORD-CL-202612-000009_8823811  3,ORD-CL-202612-000009,"avenida. kennedy 7331, Independencia, Santiago, Chile",Independencia,-33.394146023642,-70.559264816442,5.2975,10:19,10:19,10:24,256803,2218962,256.803000,2.218962,Entregado
4,1,9,ORD-CL-202612-000108_9272430  1,ORD-CL-202612-000108,"avenida kennedy 3695, La Reina, Santiago, Chile",La Reina,-33.392744547036,-70.555399578071,0.2833,10:24,10:24,10:29,31394,230482,31.394000,0.230482,Entregado
4,1,10,ORD-CL-202612-000066_96822760,ORD-CL-202612-000066,"calle teatinos 5180, Vitacura, Santiago, Chile",Vitacura,-33.3818347,-70.5658306,2.3733,10:35,10:35,10:40,220910,1260176,220.910000,1.260176,Entregado
4,1,11,ORD-CL-202612-000210_11704104  4,ORD-CL-202612-000210,"calle estado 8684, Vitacura, Santiago, Chile",Vitacura,-33.3818347,-70.5658306,0.0000,10:40,10:40,10:45,294121,1707462,294.121000,1.707462,Entregado
4,1,12,ORD-CL-202612-000140_98108348,ORD-CL-202612-000140,"avenida. apoquindo 8832, Lo Prado, Santiago, Chile",Lo Prado,-33.408131060846,-70.549230878497,3.9776,10:55,10:55,11:00,16676,74669,16.676000,0.074669,Entregado
4,1,13,ORD-CL-202612-000195_16543282  2,ORD-CL-202612-000195,"avenida. las condes 180, Independencia, Santiago, Chile",Independencia,-33.371416130185,-70.509113560037,6.3169,11:15,11:15,11:20,222207,1450181,222.207000,1.450181,Entregado
4,1,14,ORD-CL-202612-000079_112922605,ORD-CL-202612-000079,"avenida. irarrazaval 6780, Macul, Santiago, Chile",Macul,-33.45343260721,-70.570883932789,12.8215,11:51,11:51,11:56,37804,201767,37.804000,0.201767,Entregado
4,1,15,ORD-CL-202612-000122_51491954,ORD-CL-202612-000122,"avenida. santa rosa 5626, San Miguel, Santiago, Chile",San Miguel,-33.518323259504,-70.636743823219,11.4340,12:23,12:23,12:28,73911,322690,73.911000,0.322690,Entregado
4,2,1,ORD-CL-202612-000222_64382296,ORD-CL-202612-000222,"calle merced 6576, Puente Alto, Santiago, Chile",Puente Alto,-33.6066736,-70.5773623,21.3518,13:42,13:42,13:47,158276,1396086,158.276000,1.396086,Entregado
