truck_id,route_id,stop_number,node_id,order_id,address,comuna,lat,lon,distance_from_previous_km,arrival,service_start,service_end,demand_g,demand_cm3,demand_kg,demand_m3,status
3,1,1,ORD-CL-202612-000296_8829354    0,ORD-CL-202612-000296,"avenida. matta 1351, Macul, Santiago, Chile",Macul,-33.459509906107,-70.651867701976,2.6397,09:06,09:06,09:11,36238,223477,36.238000,0.223477,Entregado
3,1,2,ORD-CL-202612-000332_19068810    5,ORD-CL-202612-000332,"calle san diego 1108, Quinta Normal, Santiago, Chile",Quinta Normal,-33.459986584941,-70.648912410554,0.6769,09:13,09:13,09:18,243089,2157006,243.089000,2.157006,Entregado
3,1,3,ORD-CL-202612-000153_19928840  1,ORD-CL-202612-000153,"calle san diego 1862, Peñalolén, Santiago, Chile",Peñalolén,-33.471099146133,-70.648390531982,1.6828,09:22,09:22,09:27,72256,332069,72.256000,0.332069,Entregado
3,1,4,ORD-CL-202612-000301_183703627,ORD-CL-202612-000301,"avenida. libertador bernardo o'higgins 2384, Independencia, Santiago, Chile",Independencia,-33.445813708877,-70.660185308605,3.6103,09:36,09:36,09:41,86933,779924,86.933000,0.779924,Entregado
3,1,5,ORD-CL-202612-000213_7891477    2,ORD-CL-202612-000213,"avenida. providencia 5573, Providencia, Santiago, Chile",Providencia,-33.428348419768,-70.619115940584,4.7672,09:52,09:52,09:57,25325,105205,25.325000,0.105205,Entregado
3,1,6,ORD-CL-202612-000312_14092820    9,ORD-CL-202612-000312,"avenida. americo vespucio 5192, Vitacura, Santiago, Chile",Vitacura,-33.390459271298,-70.597157961296,5.5417,10:10,10:10,10:15,24344,138914,24.344000,0.138914,Entregado
3,2,1,ORD-CL-202612-000321_17328690  8,ORD-CL-202612-000321,"avenida. departamental 8533, Ñuñoa, Santiago, Chile",Ñuñoa,-33.5131,-70.622,7.6700,10:58,10:58,11:03,161155,975499,161.155000,0.975499,Entregado
3,2,2,ORD-CL-202612-000318_18216525  2,ORD-CL-202612-000318,"avenida. americo vespucio 8124, San Miguel, Santiago, Chile",San Miguel,-33.52959158529,-70.604116167223,3.3023,11:11,11:11,11:16,116342,720121,116.342000,0.720121,Entregado
3,2,3,ORD-CL-202612-000073_141729028,ORD-CL-202612-000073,"calle arturo prat 4790, La Florida, Santiago, Chile",La Florida,-33.531378344187,-70.591390507771,1.3421,11:19,11:19,11:24,73828,657142,73.828000,0.657142,Entregado
3,2,4,ORD-CL-202612-000217_133005299,ORD-CL-202612-000217,"calle merced 8147, La Florida, Santiago, Chile",La Florida,-33.534224,-70.583539,1.6372,11:28,11:28,11:33,133295,769185,133.295000,0.769185,Entregado
3,2,5,ORD-CL-202612-000228_229301381,ORD-CL-202612-000228,"calle huerfanos 4079, Puente Alto, Santiago, Chile",Puente Alto,-33.606861903722,-70.530743717696,11.2769,12:00,12:00,12:05,43643,373324,43.643000,0.373324,Entregado
4,1,1,ORD-CL-202612-000338_6894716  3,ORD-CL-202612-000338,"avenida. pedro de valdivia 1787, Ñuñoa, Santiago, Chile",Ñuñoa,-33.452288001201,-70.604975277005,2.8772,09:07,09:07,09:12,361422,2389196,361.422000,2.389196,Entregado
4,1,2,ORD-CL-202612-000207_70999443,ORD-CL-202612-000207,"avenida. pedro de valdivia 2536, Providencia, Santiago, Chile",Providencia,-33.445829158786,-70.60604935848,0.7196,09:14,09:14,09:19,85328,401285,85.328000,0.401285,Entregado
4,1,3,ORD-CL-202612-000289_17734478  7,ORD-CL-202612-000289,"avenida. manuel montt 630, La Reina, Santiago, Chile",La Reina,-33.433808601913,-70.617016668036,2.1584,09:24,09:24,09:29,97756,363373,97.756000,0.363373,Entregado
4,1,4,ORD-CL-202612-000315_7444024  7,ORD-CL-202612-000315,"avenida. manuel montt 531, Las Condes, Santiago, Chile",Las Condes,-33.433077645117,-70.617570853206,0.1069,09:29,09:29,09:34,56867,317211,56.867000,0.317211,Entregado
4,1,5,ORD-CL-202612-000123_5257070  1,ORD-CL-202612-000123,"avenida. macul 1756, Maipú, Santiago, Chile",Maipú,-33.470784016626,-70.598471878247,5.3734,09:47,09:47,09:52,26613,167473,26.613000,0.167473,Entregado
4,1,6,ORD-CL-202612-000298_14545473    6,ORD-CL-202612-000298,"avenida. grecia 6697, San Miguel, Santiago, Chile",San Miguel,-33.471809007913,-70.564503208997,3.5321,10:00,10:00,10:05,27663,91497,27.663000,0.091497,Entregado
4,2,1,ORD-CL-202612-000370_172258899,ORD-CL-202612-000370,"avenida. tobalaba 9535, Peñalolén, Santiago, Chile",Peñalolén,-33.462173115158,-70.552044282271,7.9822,10:42,10:42,10:47,193961,1274287,193.961000,1.274287,Entregado
4,2,2,ORD-CL-202612-000189_192688723,ORD-CL-202612-000189,"calle estado 3858, Peñalolén, Santiago, Chile",Peñalolén,-33.491494,-70.563254,3.5927,10:55,10:55,11:00,236778,2017478,236.778000,2.017478,Entregado
5,1,1,ORD-CL-202612-000193_146932034,ORD-CL-202612-000193,"calle huerfanos 996, La Florida, Santiago, Chile",La Florida,-33.439640935933,-70.65017350815,3.0193,09:07,09:07,09:12,213679,1393939,213.679000,1.393939,Entregado
5,1,2,ORD-CL-202612-000238_92272831,ORD-CL-202612-000238,"calle santo domingo 1221, Vitacura, Santiago, Chile",Vitacura,-33.436702762322,-70.65533032693,0.9633,09:15,09:15,09:20,114690,641994,114.690000,0.641994,Entregado
5,1,3,ORD-CL-202612-000077_227169971,ORD-CL-202612-000077,"calle compania de jesus 386, Peñalolén, Santiago, Chile",Peñalolén,-33.439193269377,-70.658809779914,0.5638,09:21,09:21,09:26,118299,684757,118.299000,0.684757,Entregado
5,1,4,ORD-CL-202612-000331_21037736    2,ORD-CL-202612-000331,"calle compania de jesus 1424, Santiago, Santiago, Chile",Santiago,-33.439135309907,-70.657004405571,0.1886,09:26,09:26,09:31,112899,583147,112.899000,0.583147,Entregado
5,1,5,ORD-CL-202612-000284_104633587,ORD-CL-202612-000284,"calle monjitas 6053, San Miguel, Santiago, Chile",San Miguel,-33.4976634,-70.6639494,7.4241,09:49,09:49,09:54,54919,432155,54.919000,0.432155,Entregado
5,2,1,ORD-CL-202612-000186_20328731  5,ORD-CL-202612-000186,"avenida. pajaritos 9996, Las Condes, Santiago, Chile",Las Condes,-33.458617911353,-70.713213175,8.4865,10:32,10:32,10:37,312613,2029133,312.613000,2.029133,Entregado
5,2,2,ORD-CL-202612-000356_88277359,ORD-CL-202612-000356,"avenida. pajaritos 4700, Macul, Santiago, Chile",Macul,-33.478854919541,-70.743247378032,3.6815,10:45,10:45,10:50,168319,1230049,168.319000,1.230049,Entregado
5,2,3,ORD-CL-202612-000340_10442592    5,ORD-CL-202612-000340,"avenida. mapocho 8002, San Miguel, Santiago, Chile",San Miguel,-33.422290619899,-70.750614678834,7.7552,11:09,11:09,11:14,116937,480311,116.937000,0.480311,Entregado
6,1,1,ORD-CL-202612-000377_104367164,ORD-CL-202612-000377,"avenida. manuel montt 756, Providencia, Santiago, Chile",Providencia,-33.434898558383,-70.616517821923,3.4471,09:08,09:08,09:13,241302,2283103,241.302000,2.283103,Entregado
6,1,2,ORD-CL-202612-000311_7891477  2,ORD-CL-202612-000311,"avenida. providencia 5573, Providencia, Santiago, Chile",Providencia,-33.428348419768,-70.619115940584,1.0478,09:16,09:16,09:21,118578,511751,118.578000,0.511751,Entregado
6,1,3,ORD-CL-202612-000433_144587463,ORD-CL-202612-000433,"avenida. kennedy 9107, Recoleta, Santiago, Chile",Recoleta,-33.409282908945,-70.604791503124,2.9832,09:28,09:28,09:33,78165,647339,78.165000,0.647339,Entregado
6,1,4,ORD-CL-202612-000341_18454880  2,ORD-CL-202612-000341,"calle huerfanos 4859, Peñalolén, Santiago, Chile",Peñalolén,-33.491494,-70.563254,11.6607,10:01,10:01,10:06,52926,263901,52.926000,0.263901,Entregado
6,2,1,ORD-CL-202612-000297_11020590  6,ORD-CL-202612-000297,"avenida. libertador bernardo o'higgins 6436, Las Condes, Santiago, Chile",Las Condes,-33.413317845395,-70.574696609087,8.5315,10:49,10:49,10:54,123074,986201,123.074000,0.986201,Entregado
6,2,2,ORD-CL-202612-000075_66395306,ORD-CL-202612-000075,"avenida grecia 3963, Las Condes, Santiago, Chile",Las Condes,-33.4144312,-70.5570261,2.0284,10:59,10:59,11:04,103453,716363,103.453000,0.716363,Entregado
6,2,3,ORD-CL-202612-000201_13044024  6,ORD-CL-202612-000201,"calle estado 8180, Las Condes, Santiago, Chile",Las Condes,-33.4144312,-70.5570261,0.0000,11:04,11:04,11:09,84250,465510,84.250000,0.465510,Entregado
6,2,4,ORD-CL-202612-000371_149759534,ORD-CL-202612-000371,"avenida. apoquindo 1014, Vitacura, Santiago, Chile",Vitacura,-33.408131060846,-70.549230878497,1.3907,11:12,11:12,11:17,113198,617231,113.198000,0.617231,Entregado
6,2,5,ORD-CL-202612-000235_5662885  2,ORD-CL-202612-000235,"calle arturo prat 9631, Las Condes, Santiago, Chile",Las Condes,-33.408920039347,-70.537962431931,1.2529,11:20,11:20,11:25,95352,691964,95.352000,0.691964,Entregado
7,1,1,ORD-CL-202612-000290_95787916,ORD-CL-202612-000290,"avenida. libertador bernardo o'higgins 2045, Recoleta, Santiago, Chile",Recoleta,-33.445813708877,-70.660185308605,3.5616,09:09,09:09,09:14,212257,1508811,212.257000,1.508811,Entregado
7,1,2,ORD-CL-202612-000230_150562865,ORD-CL-202612-000230,"avenida. independencia 6313, Santiago, Santiago, Chile",Santiago,-33.432313752099,-70.653016762533,2.1027,09:19,09:19,09:24,179701,1420352,179.701000,1.420352,Entregado
7,1,3,ORD-CL-202612-000028_12883674  1,ORD-CL-202612-000028,"avenida. irarrazaval 9906, Independencia, Santiago, Chile",Independencia,-33.4223899,-70.6551983,1.7941,09:28,09:28,09:33,149152,737742,149.152000,0.737742,Entregado
7,1,4,ORD-CL-202612-000070_16548853    1,ORD-CL-202612-000070,"avenida. americo vespucio 6473, Santiago, Santiago, Chile",Santiago,-33.513549875115,-70.591518941437,13.4861,10:05,10:05,10:10,22641,74644,22.641000,0.074644,Entregado
7,2,1,ORD-CL-202612-000307_79410566,ORD-CL-202612-000307,"avenida. kennedy 5315, Independencia, Santiago, Chile",Independencia,-33.402123811586,-70.580377304719,9.0031,10:53,10:53,10:58,434373,3333870,434.373000,3.333870,Entregado
8,1,1,ORD-CL-202612-000394_61279374,ORD-CL-202612-000394,"avenida. recoleta 3894, Recoleta, Santiago, Chile",Recoleta,-33.428306138071,-70.646805321675,3.6011,09:09,09:09,09:14,312159,1442281,312.159000,1.442281,Entregado
8,1,2,ORD-CL-202612-000270_12996594    8,ORD-CL-202612-000270,"avenida. mapocho 1503, Santiago, Santiago, Chile",Santiago,-33.432009798674,-70.665454746484,2.3199,09:19,09:19,09:24,153737,1299429,153.737000,1.299429,Entregado
8,1,3,ORD-CL-202612-000282_11677416  6,ORD-CL-202612-000282,"calle morande 1655, Quinta Normal, Santiago, Chile",Quinta Normal,-33.434552626656,-70.682596353604,1.8055,09:29,09:29,09:34,111266,775032,111.266000,0.775032,Entregado
8,1,4,ORD-CL-202612-000109_14004266  5,ORD-CL-202612-000109,"calle san diego 9520, La Florida, Santiago, Chile",La Florida,-33.534224,-70.583539,17.7067,10:16,10:16,10:21,36206,193788,36.206000,0.193788,Entregado
8,2,1,ORD-CL-202612-000242_18454880  2,ORD-CL-202612-000242,"calle huerfanos 4859, Peñalolén, Santiago, Chile",Peñalolén,-33.491494,-70.563254,9.4821,11:11,11:11,11:16,125125,858370,125.125000,0.858370,Entregado
8,2,2,ORD-CL-202612-000248_22296078  0,ORD-CL-202612-000248,"avenida macul 7401, Peñalolén, Santiago, Chile",Peñalolén,-33.508463562013,-70.561870882576,2.0511,11:20,11:20,11:25,149956,1054054,149.956000,1.054054,Entregado
8,2,3,ORD-CL-202612-000492_58051649,ORD-CL-202612-000492,"avenida. departamental 4173, La Reina, Santiago, Chile",La Reina,-33.512266390651,-70.551071870467,1.3324,11:29,11:29,11:34,95696,693891,95.696000,0.693891,Entregado
8,2,4,ORD-CL-202612-000098_14918958  0,ORD-CL-202612-000098,"avenida. apoquindo 3829, La Florida, Santiago, Chile",La Florida,-33.553082864255,-70.610396585839,8.9732,11:55,11:55,12:00,137640,804171,137.640000,0.804171,Entregado
9,1,1,ORD-CL-202612-000316_199288401,ORD-CL-202612-000316,"calle san diego 1862, Peñalolén, Santiago, Chile",Peñalolén,-33.471099146133,-70.648390531982,3.6512,09:09,09:09,09:14,152237,1523805,152.237000,1.523805,Entregado
9,1,2,ORD-CL-202612-000219_12334763  3,ORD-CL-202612-000219,"avenida. vicuna mackenna 3407, Ñuñoa, Santiago, Chile",Ñuñoa,-33.484747439919,-70.620567215255,4.1930,09:24,09:24,09:29,242056,1496466,242.056000,1.496466,Entregado
9,1,3,ORD-CL-202612-000268_17170812  3,ORD-CL-202612-000268,"avenida. santa rosa 5583, Santiago, Santiago, Chile",Santiago,-33.508258734621,-70.638125585536,4.3464,09:39,09:39,09:44,71360,430231,71.360000,0.430231,Entregado
9,1,4,ORD-CL-202612-000273_7972328  1,ORD-CL-202612-000273,"avenida. la florida 9292, Independencia, Santiago, Chile",Independencia,-33.536147534061,-70.572967535902,7.8778,10:03,10:03,10:08,14634,81756,14.634000,0.081756,Entregado
9,1,5,ORD-CL-202612-000344_18429770  6,ORD-CL-202612-000344,"calle huerfanos 8536, Puente Alto, Santiago, Chile",Puente Alto,-33.605908216687,-70.515425220332,11.7366,10:36,10:36,10:41,47241,180749,47.241000,0.180749,Entregado
9,2,1,ORD-CL-202612-000404_194423943,ORD-CL-202612-000404,"avenida americo vespucio 3407, Recoleta, Santiago, Chile",Recoleta,-33.377346448133,-70.654960986085,9.6982,12:01,12:01,12:06,175484,1175176,175.484000,1.175176,Entregado
9,2,2,ORD-CL-202612-000218_12725879    1,ORD-CL-202612-000218,"avenida. mapocho 6728, Lo Prado, Santiago, Chile",Lo Prado,-33.423764995592,-70.727687947991,10.4414,12:31,12:31,12:36,208943,1670244,208.943000,1.670244,Entregado
9,2,3,ORD-CL-202612-000334_161293735,ORD-CL-202612-000334,"calle estado 1081, Santiago, Santiago, Chile",Santiago,-33.436982141889,-70.76230053556,4.4666,12:46,12:46,12:51,111496,592169,111.496000,0.592169,Entregado
10,1,1,ORD-CL-202612-000350_156046228,ORD-CL-202612-000350,"calle amunategui 562, Las Condes, Santiago, Chile",Las Condes,-33.437469261283,-70.657013745062,3.7775,09:09,09:09,09:14,335995,2991587,335.995000,2.991587,Entregado
10,1,2,ORD-CL-202612-000382_22428951    5,ORD-CL-202612-000382,"avenida. matta 2839, Recoleta, Santiago, Chile",Recoleta,-33.414148307473,-70.629306780671,4.6323,09:25,09:25,09:30,70748,664591,70.748000,0.664591,Entregado
10,2,1,ORD-CL-202612-000149_164783943,ORD-CL-202612-000149,"avenida. las condes 7366, Providencia, Santiago, Chile",Providencia,-33.403158361352,-70.556286373583,10.4000,10:09,10:09,10:14,357422,3293159,357.422000,3.293159,Entregado
11,1,1,ORD-CL-202612-000147_22644999    4,ORD-CL-202612-000147,"calle catedral 9906, Recoleta, Santiago, Chile",Recoleta,-33.43829315557,-70.659886201605,3.9596,09:10,09:10,09:15,422364,2918481,422.364000,2.918481,Entregado
11,1,2,ORD-CL-202612-000465_153051228,ORD-CL-202612-000465,"calle morande 7758, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,5.0690,09:27,09:27,09:32,185580,511960,185.580000,0.511960,Entregado
11,1,3,ORD-CL-202612-000337_18193416    1,ORD-CL-202612-000337,"calle amunategui 7500, Puente Alto, Santiago, Chile",Puente Alto,-33.560632939791,-70.56213358452,19.8784,10:19,10:19,10:24,36524,256253,36.524000,0.256253,Entregado
11,2,1,ORD-CL-202612-000240_211776385,ORD-CL-202612-000240,"avenida. pajaritos 1039, La Florida, Santiago, Chile",La Florida,-33.520274836463,-70.578380759473,10.5242,11:26,11:26,11:31,368895,2752654,368.895000,2.752654,Entregado
11,2,2,ORD-CL-202612-000051_164454321,ORD-CL-202612-000051,"avenida. santa rosa 8652, Peñalolén, Santiago, Chile",Peñalolén,-33.539642757102,-70.634211181113,6.9777,11:48,11:48,11:53,85098,659545,85.098000,0.659545,Entregado
12,1,1,ORD-CL-202612-000402_21668211  6,ORD-CL-202612-000402,"calle catedral 9848, La Reina, Santiago, Chile",La Reina,-33.438297133888,-70.659944515034,4.0242,09:10,09:10,09:15,509171,3750000,509.171000,3.750000,Entregado
12,2,1,ORD-CL-202612-000363_221584361,ORD-CL-202612-000363,"avenida. apoquindo 7890, Estación Central, Santiago, Chile",Estación Central,-33.407999392271,-70.548274729466,10.8771,09:51,09:51,09:56,195760,1350284,195.760000,1.350284,Entregado
12,2,2,ORD-CL-202612-000256_11863822    2,ORD-CL-202612-000256,"avenida. apoquindo 793, Ñuñoa, Santiago, Chile",Ñuñoa,-33.410930589648,-70.531663185507,1.9991,10:01,10:01,10:06,154275,887496,154.275000,0.887496,Entregado
12,2,3,ORD-CL-202612-000127_18879635  6,ORD-CL-202612-000127,"avenida. independencia 8901, Ñuñoa, Santiago, Chile",Ñuñoa,-33.541615110652,-70.638397824965,20.9502,10:56,10:56,11:01,159264,994723,159.264000,0.994723,Entregado
13,1,1,ORD-CL-202612-000059_90323527,ORD-CL-202612-000059,"calle compania de jesus 1673, La Florida, Santiago, Chile",La Florida,-33.439363497023,-70.660485618504,4.1421,09:10,09:10,09:15,647760,3750000,647.760000,3.750000,Entregado
13,2,1,ORD-CL-202612-000384_220173464,ORD-CL-202612-000384,"calle san antonio 4090, Lo Prado, Santiago, Chile",Lo Prado,-33.427017413377,-70.725276927827,10.9538,09:51,09:51,09:56,181687,1667393,181.687000,1.667393,Entregado
13,2,2,ORD-CL-202612-000304_8829317  5,ORD-CL-202612-000304,"avenida. providencia 4618, La Reina, Santiago, Chile",La Reina,-33.483049751453,-70.743798200532,7.4217,10:14,10:14,10:19,214064,1735742,214.064000,1.735742,Entregado
14,1,1,ORD-CL-202612-000050_123344208,ORD-CL-202612-000050,"calle teatinos 7022, Providencia, Santiago, Chile",Providencia,-33.4323744,-70.6098356,4.2451,09:10,09:10,09:15,357900,3376867,357.900000,3.376867,Entregado
14,1,2,ORD-CL-202612-000159_224497742,ORD-CL-202612-000159,"avenida. pajaritos 6316, Providencia, Santiago, Chile",Providencia,-33.466845954,-70.728480231996,12.5787,09:45,09:45,09:50,77230,359909,77.230000,0.359909,Entregado
14,2,1,ORD-CL-202612-000106_6941496  0,ORD-CL-202612-000106,"calle santo domingo 7909, Independencia, Santiago, Chile",Independencia,-33.538703698916,-70.634754747448,10.9922,10:42,10:42,10:47,367621,2928905,367.621000,2.928905,Entregado
14,2,2,ORD-CL-202612-000352_218539900,ORD-CL-202612-000352,"gran avenida jose miguel carrera 3229, Las Condes, Santiago, Chile",Las Condes,-33.5836560279,-70.697426374628,9.3383,11:09,11:09,11:14,131216,763018,131.216000,0.763018,Entregado
15,1,1,ORD-CL-202612-000224_16111501    1,ORD-CL-202612-000224,"avenida. mapocho 2352, Recoleta, Santiago, Chile",Recoleta,-33.432085141083,-70.66711598545,5.1572,09:12,09:12,09:17,390968,2943250,390.968000,2.943250,Entregado
15,1,2,ORD-CL-202612-000451_127640489,ORD-CL-202612-000451,"avenida. independencia 3560, Macul, Santiago, Chile",Macul,-33.395841157629,-70.671870572194,5.2933,09:30,09:30,09:35,113007,660477,113.007000,0.660477,Entregado
15,2,1,ORD-CL-202612-000407_184856263,ORD-CL-202612-000407,"calle monjitas 5985, Vitacura, Santiago, Chile",Vitacura,-33.3818347,-70.5658306,11.3389,10:22,10:22,10:27,534608,3750000,534.608000,3.750000,Entregado
16,1,1,ORD-CL-202612-000099_20827561  3,ORD-CL-202612-000099,"avenida. macul 2508, La Reina, Santiago, Chile",La Reina,-33.477646007398,-70.598832986361,5.4513,09:13,09:13,09:18,189568,1403114,189.568000,1.403114,Entregado
16,1,2,ORD-CL-202612-000286_19237467  1,ORD-CL-202612-000286,"avenida. kennedy 7565, Peñalolén, Santiago, Chile",Peñalolén,-33.503591714858,-70.587363254487,4.0963,09:28,09:28,09:33,85454,694185,85.454000,0.694185,Entregado
16,1,3,ORD-CL-202612-000202_174462588,ORD-CL-202612-000202,"avenida. departamental 6863, Providencia, Santiago, Chile",Providencia,-33.510764655935,-70.571297927655,2.1750,09:38,09:38,09:43,162494,1384473,162.494000,1.384473,Entregado
16,1,4,ORD-CL-202612-000263_13775682    8,ORD-CL-202612-000263,"calle monjitas 6910, Puente Alto, Santiago, Chile",Puente Alto,-33.6066736,-70.5773623,13.0010,10:14,10:14,10:19,62618,232055,62.618000,0.232055,Entregado
16,2,1,ORD-CL-202612-000299_7499857    0,ORD-CL-202612-000299,"calle santo domingo 8998, Maipú, Santiago, Chile",Maipú,-33.487949810811,-70.744088845695,12.2307,11:33,11:33,11:38,238750,1535305,238.750000,1.535305,Entregado
16,2,2,ORD-CL-202612-000360_107728946,ORD-CL-202612-000360,"avenida. pajaritos 1016, San Miguel, Santiago, Chile",San Miguel,-33.517759346305,-70.757514410063,4.6432,11:49,11:49,11:54,73493,605234,73.493000,0.605234,Entregado
16,2,3,ORD-CL-202612-000391_19651236  1,ORD-CL-202612-000391,"avenida. pajaritos 235, La Reina, Santiago, Chile",La Reina,-33.524772638228,-70.757038771754,0.8788,11:56,11:56,12:01,165902,1409279,165.902000,1.409279,Entregado
17,1,1,ORD-CL-202612-000406_14206573  5,ORD-CL-202612-000406,"avenida. recoleta 2761, Santiago, Santiago, Chile",Santiago,-33.401492069089,-70.642842626486,6.4193,09:15,09:15,09:20,203162,1421145,203.162000,1.421145,Entregado
17,1,2,ORD-CL-202612-000324_14738270  9,ORD-CL-202612-000324,"calle arturo prat 3533, Providencia, Santiago, Chile",Providencia,-33.393516081103,-70.648705964279,1.3133,09:24,09:24,09:29,297964,2062772,297.964000,2.062772,Entregado
17,2,1,ORD-CL-202612-000080_92129174,ORD-CL-202612-000080,"gran avenida jose miguel carrera 9844, Quinta Normal, Santiago, Chile",Quinta Normal,-33.550015795008,-70.671594922816,12.8053,10:18,10:18,10:23,235359,1354136,235.359000,1.354136,Entregado
17,2,2,ORD-CL-202612-000358_15893864  7,ORD-CL-202612-000358,"gran avenida jose miguel carrera 572, Recoleta, Santiago, Chile",Recoleta,-33.583564466836,-70.69735897124,4.6553,10:34,10:34,10:39,123041,743341,123.041000,0.743341,Entregado
17,2,3,ORD-CL-202612-000389_16887774  4,ORD-CL-202612-000389,"calle estado 4661, Puente Alto, Santiago, Chile",Puente Alto,-33.6066736,-70.5773623,13.0255,11:11,11:11,11:16,143437,631019,143.437000,0.631019,Entregado
18,1,1,ORD-CL-202612-000190_145443005,ORD-CL-202612-000190,"calle morande 5902, Quinta Normal, Santiago, Chile",Quinta Normal,-33.434552626656,-70.682596353604,6.4713,09:16,09:16,09:21,217186,1558035,217.186000,1.558035,Entregado
18,1,2,ORD-CL-202612-000376_155759597,ORD-CL-202612-000376,"avenida. mapocho 4652, Vitacura, Santiago, Chile",Vitacura,-33.429361863517,-70.69989415286,1.8256,09:25,09:25,09:30,195315,1249554,195.315000,1.249554,Entregado
18,1,3,ORD-CL-202612-000326_105840971,ORD-CL-202612-000326,"calle san antonio 17, Lo Prado, Santiago, Chile",Lo Prado,-33.427017413377,-70.725276927827,2.6857,09:36,09:36,09:41,88802,506652,88.802000,0.506652,Entregado
18,1,4,ORD-CL-202612-000215_215424995,ORD-CL-202612-000215,"avenida. pajaritos 8543, La Florida, Santiago, Chile",La Florida,-33.520274836463,-70.578380759473,20.3677,10:30,10:30,10:35,71873,392536,71.873000,0.392536,Entregado
