Vehiculo_Fisico,Secuencia,Cluster_Visitado,Clase_K,Nodo,Direccion,Coordenadas,Distancia_Recorrida_km,Tiempo_Viaje_min,Hora_Llegada,Ventana,Cierre_Relajado,Inicio_Servicio,Tiempo_Servicio_min,Vol_L,Peso_kg,Tiempo_Espera_min,Violacion_Vol,Violacion_Peso,Violacion_Ventana_min,Estado
2,0,3,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
2,1,3,K11,ORD-CL-202612-000248_22296078  0,"avenida macul 7401, Peñalolén, Santiago, Chile","(-33.5085, -70.5619)",8.62,16.2,09:16,"[09:00, 11:00]",11:30,09:16,5.0,1054.1,150.0,0.0,0.0,0.0,0.0,✅
2,2,3,K11,ORD-CL-202612-000202_174462588,"avenida. departamental 6863, Providencia, Santiago, Chile","(-33.5108, -70.5713)",1.14,2.1,09:23,"[09:00, 21:00]",21:30,09:23,5.0,1384.5,162.5,0.0,0.0,0.0,0.0,✅
2,3,3,K11,ORD-CL-202612-000321_17328690  8,"avenida. departamental 8533, Ñuñoa, Santiago, Chile","(-33.5131, -70.6220)",5.22,9.8,09:38,"[09:00, 21:00]",21:30,09:38,5.0,975.5,161.2,0.0,0.0,0.0,0.0,✅
2,4,3,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",5.13,9.7,09:52,—,—,—,—,—,—,—,0.0,0.0,—,🏠
2,5,0,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
2,6,0,K12,ORD-CL-202612-000402_21668211  6,"calle catedral 9848, La Reina, Santiago, Chile","(-33.4383, -70.6599)",6.11,13.1,15:13,"[09:00, 21:00]",21:30,15:13,5.0,4333.4,509.2,0.0,0.0,0.0,0.0,✅
2,7,0,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",6.12,13.0,15:31,—,—,—,—,—,—,—,0.0,0.0,—,🏠
3,0,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
3,1,2,K11,ORD-CL-202612-000433_144587463,"avenida. kennedy 9107, Recoleta, Santiago, Chile","(-33.4093, -70.6048)",8.5,15.9,09:15,"[09:00, 11:00]",11:30,09:15,5.0,647.3,78.2,0.0,0.0,0.0,0.0,✅
3,2,2,K11,ORD-CL-202612-000312_14092820    9,"avenida. americo vespucio 5192, Vitacura, Santiago, Chile","(-33.3905, -70.5972)",2.99,5.6,09:26,"[09:00, 21:00]",21:30,09:26,5.0,138.9,24.3,0.0,0.0,0.0,0.0,✅
3,3,2,K11,ORD-CL-202612-000398_15558134  2,"avenida. vitacura 5063, Quinta Normal, Santiago, Chile","(-33.3975, -70.5837)",2.5,4.7,09:36,"[09:00, 21:00]",21:30,09:36,5.0,754.5,139.4,0.0,0.0,0.0,0.0,✅
3,4,2,K11,ORD-CL-202612-000072_165086127,"avenida. vitacura 8184, Recoleta, Santiago, Chile","(-33.4034, -70.5957)",1.29,2.4,09:43,"[09:00, 11:00]",11:30,09:43,5.0,2176.8,290.3,0.0,0.0,0.0,0.0,✅
3,5,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",9.38,18.1,10:06,—,—,—,—,—,—,—,0.0,0.0,—,🏠
3,6,0,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
3,7,0,K12,ORD-CL-202612-000237_22050970  7,"calle san diego 439, Las Condes, Santiago, Chile","(-33.4509, -70.6504)",4.23,9.1,15:09,"[09:00, 21:00]",21:30,15:09,5.0,746.3,98.9,0.0,0.0,0.0,0.0,✅
3,8,0,K12,ORD-CL-202612-000350_156046228,"calle amunategui 562, Las Condes, Santiago, Chile","(-33.4375, -70.6570)",1.95,4.2,15:18,"[09:00, 21:00]",21:30,15:18,5.0,2991.6,336.0,0.0,0.0,0.0,0.0,✅
3,9,0,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",6.25,13.2,15:36,—,—,—,—,—,—,—,0.0,0.0,—,🏠
4,0,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
4,1,0,K11,ORD-CL-202612-000153_19928840  1,"calle san diego 1862, Peñalolén, Santiago, Chile","(-33.4711, -70.6484)",2.26,4.2,09:04,"[09:00, 21:00]",21:30,09:04,5.0,332.1,72.3,0.0,0.0,0.0,0.0,✅
4,2,0,K11,ORD-CL-202612-000284_104633587,"calle monjitas 6053, San Miguel, Santiago, Chile","(-33.4977, -70.6639)",3.97,7.4,09:16,"[09:00, 21:00]",21:30,09:16,5.0,432.2,54.9,0.0,0.0,0.0,0.0,✅
4,3,0,K11,ORD-CL-202612-000211_214554757,"calle teatinos 7534, Recoleta, Santiago, Chile","(-33.4447, -70.6542)",6.41,12.0,09:33,"[09:00, 11:00]",11:30,09:33,5.0,1678.5,183.6,0.0,0.0,0.0,0.0,✅
4,4,0,K11,ORD-CL-202612-000280_52383897,"calle san diego 9579, Santiago, Santiago, Chile","(-33.4441, -70.6517)",0.29,0.5,09:39,"[09:00, 21:00]",21:30,09:39,5.0,287.1,58.6,0.0,0.0,0.0,0.0,✅
4,5,0,K11,ORD-CL-202612-000451_127640489,"avenida. independencia 3560, Macul, Santiago, Chile","(-33.3958, -70.6719)",6.23,11.8,09:56,"[09:00, 11:00]",11:30,09:56,5.0,660.5,113.0,0.0,0.0,0.0,0.0,✅
4,6,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",10.28,20.6,10:21,—,—,—,—,—,—,—,0.0,0.0,—,🏠
4,7,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
4,8,3,K12,ORD-CL-202612-000189_192688723,"calle estado 3858, Peñalolén, Santiago, Chile","(-33.4915, -70.5633)",7.86,16.8,15:16,"[09:00, 21:00]",21:30,15:16,5.0,2017.5,236.8,0.0,0.0,0.0,0.0,✅
4,9,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.14,17.2,15:39,—,—,—,—,—,—,—,0.0,0.0,—,🏠
5,0,6,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
5,1,6,K11,ORD-CL-202612-000396_86524643,"avenida. irarrazaval 228, Estación Central, Santiago, Chile","(-33.4771, -70.6914)",6.86,12.9,09:12,"[09:00, 11:00]",11:30,09:12,5.0,669.7,114.1,0.0,0.0,0.0,0.0,✅
5,2,6,K11,ORD-CL-202612-000391_19651236  1,"avenida. pajaritos 235, La Reina, Santiago, Chile","(-33.5248, -70.7570)",8.97,16.8,09:34,"[09:00, 11:00]",11:30,09:34,5.0,1409.3,165.9,0.0,0.0,0.0,0.0,✅
5,3,6,K11,ORD-CL-202612-000360_107728946,"avenida. pajaritos 1016, San Miguel, Santiago, Chile","(-33.5178, -70.7575)",1.13,2.1,09:41,"[09:00, 21:00]",21:30,09:41,5.0,605.2,73.5,0.0,0.0,0.0,0.0,✅
5,4,6,K11,ORD-CL-202612-000159_224497742,"avenida. pajaritos 6316, Providencia, Santiago, Chile","(-33.4668, -70.7285)",6.97,13.4,10:00,"[09:00, 11:00]",11:30,10:00,5.0,359.9,77.2,0.0,0.0,0.0,0.0,✅
5,5,6,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",11.0,22.4,10:27,—,—,—,—,—,—,—,0.0,0.0,—,🏠
5,6,6,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
5,7,6,K12,ORD-CL-202612-000314_7894878  8,"calle huerfanos 6471, Quinta Normal, Santiago, Chile","(-33.4438, -70.6958)",9.21,19.7,15:19,"[09:00, 21:00]",21:30,15:19,5.0,3549.6,370.3,0.0,0.0,0.0,0.0,✅
5,8,6,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",9.26,19.6,15:44,—,—,—,—,—,—,—,0.0,0.0,—,🏠
6,0,5,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,10:36,—,—,10:36,—,—,—,—,0.0,0.0,—,🚗
6,1,5,K11,ORD-CL-202612-000476_107932141,"calle huerfanos 7037, Ñuñoa, Santiago, Chile","(-33.3955, -70.5609)",12.77,26.4,11:02,"[11:00, 13:00]",13:30,11:02,5.0,634.0,96.7,0.0,0.0,0.0,0.0,✅
6,2,5,K11,ORD-CL-202612-000264_12447358  7,"avenida. las condes 7304, Puente Alto, Santiago, Chile","(-33.4036, -70.5565)",1.16,2.6,11:10,"[09:00, 21:00]",21:30,11:10,5.0,11.3,4.9,0.0,0.0,0.0,0.0,✅
6,3,5,K11,ORD-CL-202612-000371_149759534,"avenida. apoquindo 1014, Vitacura, Santiago, Chile","(-33.4081, -70.5492)",1.2,2.7,11:17,"[09:00, 11:00]",11:30,11:17,5.0,617.2,113.2,0.0,0.0,0.0,0.0,✅
6,4,5,K11,ORD-CL-202612-000363_221584361,"avenida. apoquindo 7890, Estación Central, Santiago, Chile","(-33.4080, -70.5483)",0.13,0.3,11:23,"[09:00, 11:00]",11:30,11:23,5.0,1350.3,195.8,0.0,0.0,0.0,0.0,✅
6,5,5,K11,ORD-CL-202612-000235_5662885  2,"calle arturo prat 9631, Las Condes, Santiago, Chile","(-33.4089, -70.5380)",1.15,2.5,11:30,"[09:00, 21:00]",21:30,11:30,5.0,692.0,95.4,0.0,0.0,0.0,0.0,✅
6,6,5,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",12.88,29.0,12:04,—,—,—,—,—,—,—,0.0,0.0,—,🏠
6,7,2,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
6,8,2,K12,ORD-CL-202612-000404_194423943,"avenida americo vespucio 3407, Recoleta, Santiago, Chile","(-33.3773, -70.6550)",11.7,25.1,15:25,"[09:00, 21:00]",21:30,15:25,5.0,1175.2,175.5,0.0,0.0,0.0,0.0,✅
6,9,2,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",11.76,24.7,15:54,—,—,—,—,—,—,—,0.0,0.0,—,🏠
7,0,6,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,10:44,—,—,10:44,—,—,—,—,0.0,0.0,—,🚗
7,1,6,K11,ORD-CL-202612-000203_10061823  5,"calle merced 7933, Estación Central, Santiago, Chile","(-33.4594, -70.6985)",8.44,17.8,11:01,"[11:00, 13:00]",13:30,11:01,5.0,1617.3,210.5,0.0,0.0,0.0,0.0,✅
7,2,6,K11,ORD-CL-202612-000465_153051228,"calle morande 7758, Estación Central, Santiago, Chile","(-33.4594, -70.6985)",0.0,0.0,11:06,"[09:00, 21:00]",21:30,11:06,5.0,512.0,185.6,0.0,0.0,0.0,0.0,✅
7,3,6,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.1,18.0,11:30,—,—,—,—,—,—,—,0.0,0.0,—,🏠
7,4,5,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
7,5,5,K12,ORD-CL-202612-000149_164783943,"avenida. las condes 7366, Providencia, Santiago, Chile","(-33.4032, -70.5563)",12.1,25.9,15:25,"[09:00, 21:00]",21:30,15:25,5.0,3293.2,357.4,0.0,0.0,0.0,0.0,✅
7,6,5,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",12.01,25.2,15:56,—,—,—,—,—,—,—,0.0,0.0,—,🏠
8,0,3,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,10:44,—,—,10:44,—,—,—,—,0.0,0.0,—,🚗
8,1,3,K11,ORD-CL-202612-000240_211776385,"avenida. pajaritos 1039, La Florida, Santiago, Chile","(-33.5203, -70.5784)",8.1,17.1,11:01,"[11:00, 13:00]",13:30,11:01,5.0,2752.7,368.9,0.0,0.0,0.0,0.0,✅
8,2,3,K11,ORD-CL-202612-000286_19237467  1,"avenida. kennedy 7565, Peñalolén, Santiago, Chile","(-33.5036, -70.5874)",2.47,5.5,11:12,"[09:00, 21:00]",21:30,11:12,5.0,694.2,85.5,0.0,0.0,0.0,0.0,✅
8,3,3,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",6.64,14.8,11:32,—,—,—,—,—,—,—,0.0,0.0,—,🏠
8,4,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
8,5,3,K12,ORD-CL-202612-000318_18216525  2,"avenida. americo vespucio 8124, San Miguel, Santiago, Chile","(-33.5296, -70.6041)",7.21,15.4,15:15,"[09:00, 21:00]",21:30,15:15,5.0,720.1,116.3,0.0,0.0,0.0,0.0,✅
8,6,3,K12,ORD-CL-202612-000054_215777181,"gran avenida jose miguel carrera 1092, La Florida, Santiago, Chile","(nan, nan)",2.58,5.5,15:25,"[09:00, 21:00]",21:30,15:25,5.0,342.0,65.3,0.0,0.0,0.0,0.0,✅
8,7,3,K12,ORD-CL-202612-000337_18193416    1,"calle amunategui 7500, Puente Alto, Santiago, Chile","(-33.5606, -70.5621)",4.47,9.4,15:40,"[09:00, 21:00]",21:30,15:40,5.0,256.3,36.5,0.0,0.0,0.0,0.0,✅
8,8,3,K12,ORD-CL-202612-000228_229301381,"calle huerfanos 4079, Puente Alto, Santiago, Chile","(-33.6069, -70.5307)",7.48,15.5,16:00,"[09:00, 21:00]",21:30,16:00,5.0,373.3,43.6,0.0,0.0,0.0,0.0,✅
8,9,3,K12,ORD-CL-202612-000344_18429770  6,"calle huerfanos 8536, Puente Alto, Santiago, Chile","(-33.6059, -70.5154)",1.66,3.4,16:09,"[09:00, 21:00]",21:30,16:09,5.0,180.7,47.2,0.0,0.0,0.0,0.0,✅
8,10,3,K12,ORD-CL-202612-000389_16887774  4,"calle estado 4661, Puente Alto, Santiago, Chile","(-33.6067, -70.5774)",6.55,13.5,16:27,"[09:00, 21:00]",21:30,16:27,5.0,631.0,143.4,0.0,0.0,0.0,0.0,✅
8,11,3,K12,ORD-CL-202612-000162_122210107,"avenida. matta 5052, Puente Alto, Santiago, Chile","(-33.6056, -70.5880)",1.18,2.4,16:35,"[09:00, 21:00]",21:30,16:35,5.0,270.5,40.1,0.0,0.0,0.0,0.0,✅
8,12,3,K12,ORD-CL-202612-000098_14918958  0,"avenida. apoquindo 3829, La Florida, Santiago, Chile","(-33.5531, -70.6104)",7.27,15.0,16:55,"[09:00, 21:00]",21:30,16:55,5.0,804.2,137.6,0.0,0.0,0.0,0.0,✅
8,13,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",9.84,20.4,17:20,—,—,—,—,—,—,—,0.0,0.0,—,🏠
9,0,1,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,10:48,—,—,10:48,—,—,—,—,0.0,0.0,—,🚗
9,1,1,K11,ORD-CL-202612-000311_7891477  2,"avenida. providencia 5573, Providencia, Santiago, Chile","(-33.4283, -70.6191)",6.08,13.0,11:01,"[11:00, 13:00]",13:30,11:01,5.0,511.8,118.6,0.0,0.0,0.0,0.0,✅
9,2,1,K11,ORD-CL-202612-000315_7444024  7,"avenida. manuel montt 531, Las Condes, Santiago, Chile","(-33.4331, -70.6176)",0.67,1.5,11:08,"[09:00, 11:00]",11:30,11:08,5.0,317.2,56.9,0.0,0.0,0.0,0.0,✅
9,3,1,K11,ORD-CL-202612-000289_17734478  7,"avenida. manuel montt 630, La Reina, Santiago, Chile","(-33.4338, -70.6170)",0.11,0.2,11:13,"[09:00, 21:00]",21:30,11:13,5.0,363.4,97.8,0.0,0.0,0.0,0.0,✅
9,4,1,K11,ORD-CL-202612-000207_70999443,"avenida. pedro de valdivia 2536, Providencia, Santiago, Chile","(-33.4458, -70.6060)",2.13,4.7,11:23,"[09:00, 11:00]",11:30,11:23,5.0,401.3,85.3,0.0,0.0,0.0,0.0,✅
9,5,1,K11,ORD-CL-202612-000382_22428951    5,"avenida. matta 2839, Recoleta, Santiago, Chile","(-33.4141, -70.6293)",7.01,15.6,11:43,"[09:00, 21:00]",21:30,11:43,5.0,664.6,70.7,0.0,0.0,0.0,0.0,✅
9,6,1,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",7.58,17.6,12:06,—,—,—,—,—,—,—,0.0,0.0,—,🏠
9,7,7,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:14,—,—,15:14,—,—,—,—,0.0,0.0,—,🚗
9,8,7,K12,ORD-CL-202612-000332_19068810    5,"calle san diego 1108, Quinta Normal, Santiago, Chile","(-33.4600, -70.6489)",3.32,7.1,15:21,"[13:00, 15:00]",15:30,15:21,5.0,2157.0,243.1,0.0,0.0,0.0,0.0,✅
9,9,7,K12,ORD-CL-202612-000109_14004266  5,"calle san diego 9520, La Florida, Santiago, Chile","(-33.5342, -70.5835)",12.63,26.6,15:53,"[15:00, 17:00]",17:30,15:53,5.0,193.8,36.2,0.0,0.0,0.0,0.0,✅
9,10,7,K12,ORD-CL-202612-000215_215424995,"avenida. pajaritos 8543, La Florida, Santiago, Chile","(-33.5203, -70.5784)",2.24,4.6,16:03,"[15:00, 17:00]",17:30,16:03,5.0,392.5,71.9,0.0,0.0,0.0,0.0,✅
9,11,7,K12,ORD-CL-202612-000492_58051649,"avenida. departamental 4173, La Reina, Santiago, Chile","(-33.5123, -70.5511)",3.26,6.8,16:14,"[15:00, 17:00]",17:30,16:14,5.0,693.9,95.7,0.0,0.0,0.0,0.0,✅
9,12,7,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",9.94,20.6,16:40,—,—,—,—,—,—,—,0.0,0.0,—,🏠
10,0,0,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,11:00,—,—,11:00,—,—,—,—,0.0,0.0,—,🚗
10,1,0,K21,ORD-CL-202612-000193_146932034,"calle huerfanos 996, La Florida, Santiago, Chile","(-33.4396, -70.6502)",5.11,11.2,11:11,"[09:00, 11:00]",11:30,11:11,5.0,1393.9,213.7,0.0,0.0,0.0,0.0,✅
10,2,0,K21,ORD-CL-202612-000230_150562865,"avenida. independencia 6313, Santiago, Santiago, Chile","(-33.4323, -70.6530)",1.19,2.6,11:18,"[09:00, 11:00]",11:30,11:18,5.0,1420.4,179.7,0.0,0.0,0.0,0.0,✅
10,3,0,K21,ORD-CL-202612-000364_9084968  3,"calle merced 3073, Ñuñoa, Santiago, Chile","(-33.4369, -70.6394)",1.5,3.3,11:27,"[09:00, 21:00]",21:30,11:27,5.0,323.5,40.5,0.0,0.0,0.0,0.0,✅
10,4,0,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",4.32,9.6,11:41,—,—,—,—,—,—,—,0.0,0.0,—,🏠
10,5,7,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:00,—,—,17:00,—,—,—,—,0.0,0.0,—,🚗
10,6,7,K22,ORD-CL-202612-000059_90323527,"calle compania de jesus 1673, La Florida, Santiago, Chile","(-33.4394, -70.6605)",6.23,12.9,17:12,"[15:00, 17:00]",17:30,17:12,5.0,5000.1,647.8,0.0,0.0,0.0,0.0,✅
10,7,7,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",6.0,12.4,17:30,—,—,—,—,—,—,—,0.0,0.0,—,🏠
11,0,0,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,11:00,—,—,11:00,—,—,—,—,0.0,0.0,—,🚗
11,1,0,K21,ORD-CL-202612-000345_13168967    9,"avenida. recoleta 6597, La Reina, Santiago, Chile","(-33.4329, -70.6480)",5.2,11.4,11:11,"[09:00, 11:00]",11:30,11:11,5.0,1021.8,166.2,0.0,0.0,0.0,0.0,✅
11,2,0,K21,ORD-CL-202612-000028_12883674  1,"avenida. irarrazaval 9906, Independencia, Santiago, Chile","(-33.4224, -70.6552)",1.78,3.9,11:20,"[09:00, 21:00]",21:30,11:20,5.0,737.7,149.2,0.0,0.0,0.0,0.0,✅
11,3,0,K21,ORD-CL-202612-000406_14206573  5,"avenida. recoleta 2761, Santiago, Santiago, Chile","(-33.4015, -70.6428)",3.43,7.6,11:32,"[09:00, 21:00]",21:30,11:32,5.0,1421.1,203.2,0.0,0.0,0.0,0.0,✅
11,4,0,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.49,19.2,11:57,—,—,—,—,—,—,—,0.0,0.0,—,🏠
11,5,7,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:00,—,—,17:00,—,—,—,—,0.0,0.0,—,🚗
11,6,7,K22,ORD-CL-202612-000099_20827561  3,"avenida. macul 2508, La Reina, Santiago, Chile","(-33.4776, -70.5988)",3.53,7.3,17:07,"[15:00, 17:00]",17:30,17:07,5.0,1403.1,189.6,0.0,0.0,0.0,0.0,✅
11,7,7,K22,ORD-CL-202612-000206_14073763  2,"calle monjitas 403, Recoleta, Santiago, Chile","(-33.4359, -70.6420)",7.29,15.1,17:27,"[15:00, 17:00]",17:30,17:27,5.0,1937.9,328.6,0.0,0.0,0.0,0.0,✅
11,8,7,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",4.62,9.6,17:41,—,—,—,—,—,—,—,0.0,0.0,—,🏠
12,0,5,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,11:00,—,—,11:00,—,—,—,—,0.0,0.0,—,🚗
12,1,5,K21,ORD-CL-202612-000201_13044024  6,"calle estado 8180, Las Condes, Santiago, Chile","(-33.4144, -70.5570)",10.89,23.9,11:23,"[09:00, 21:00]",21:30,11:23,5.0,465.5,84.2,0.0,0.0,0.0,0.0,✅
12,2,5,K21,ORD-CL-202612-000370_172258899,"avenida. tobalaba 9535, Peñalolén, Santiago, Chile","(-33.4622, -70.5520)",5.73,12.7,11:41,"[09:00, 21:00]",21:30,11:41,5.0,1274.3,194.0,0.0,0.0,0.0,0.0,✅
12,3,5,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.29,19.2,12:05,—,—,—,—,—,—,—,0.0,0.0,—,🏠
12,4,0,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:00,—,—,17:00,—,—,—,—,0.0,0.0,—,🚗
12,5,0,K22,ORD-CL-202612-000316_199288401,"calle san diego 1862, Peñalolén, Santiago, Chile","(-33.4711, -70.6484)",2.26,4.7,17:04,"[09:00, 21:00]",21:30,17:04,5.0,1523.8,152.2,0.0,0.0,0.0,0.0,✅
12,6,0,K22,ORD-CL-202612-000301_183703627,"avenida. libertador bernardo o'higgins 2384, Independencia, Santiago, Chile","(-33.4458, -70.6602)",3.61,7.5,17:17,"[09:00, 21:00]",21:30,17:17,5.0,779.9,86.9,0.0,0.0,0.0,0.0,✅
12,7,0,K22,ORD-CL-202612-000394_61279374,"avenida. recoleta 3894, Recoleta, Santiago, Chile","(-33.4283, -70.6468)",2.95,6.1,17:28,"[09:00, 21:00]",21:30,17:28,5.0,1442.3,312.2,0.0,0.0,0.0,0.0,✅
12,8,0,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",5.85,12.1,17:45,—,—,—,—,—,—,—,0.0,0.0,—,🏠
13,0,3,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,11:00,—,—,11:00,—,—,—,—,0.0,0.0,—,🚗
13,1,3,K21,ORD-CL-202612-000352_218539900,"gran avenida jose miguel carrera 3229, Las Condes, Santiago, Chile","(-33.5837, -70.6974)",15.55,34.1,11:34,"[09:00, 21:00]",21:30,11:34,5.0,763.0,131.2,0.0,0.0,0.0,0.0,✅
13,2,3,K21,ORD-CL-202612-000358_15893864  7,"gran avenida jose miguel carrera 572, Recoleta, Santiago, Chile","(-33.5836, -70.6974)",0.0,0.0,11:39,"[09:00, 21:00]",21:30,11:39,5.0,743.3,123.0,0.0,0.0,0.0,0.0,✅
13,3,3,K21,ORD-CL-202612-000080_92129174,"gran avenida jose miguel carrera 9844, Quinta Normal, Santiago, Chile","(-33.5500, -70.6716)",4.64,10.7,11:54,"[11:00, 13:00]",13:30,11:54,5.0,1354.1,235.4,0.0,0.0,0.0,0.0,✅
