Vehiculo_Fisico,Secuencia,Cluster_Visitado,Clase_K,Nodo,Direccion,Coordenadas,Distancia_Recorrida_km,Tiempo_Viaje_min,Hora_Llegada,Ventana,Cierre_Relajado,Inicio_Servicio,Tiempo_Servicio_min,Vol_L,Peso_kg,Tiempo_Espera_min,Violacion_Vol,Violacion_Peso,Violacion_Ventana_min,Estado
4,13,2,K22,ORD-CL-202612-000268_17170812  3,"avenida. santa rosa 5583, Santiago, Santiago, Chile","(-33.5083, -70.6381)",4.76,9.8,20:30,"[19:00, 21:00]",21:15,20:30,5.0,430.2,71.4,0.0,0.0,0.0,0.0,✅
4,14,2,K22,ORD-CL-202612-000396_86524643,"avenida. irarrazaval 228, Estación Central, Santiago, Chile","(-33.4771, -70.6914)",6.79,14.0,20:49,"[19:00, 21:00]",21:15,20:49,5.0,669.7,114.1,0.0,0.0,0.0,0.0,✅
4,15,2,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",6.64,13.7,21:08,—,—,—,—,—,—,—,0.0,0.0,—,🏠
5,0,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
5,1,0,K11,ORD-CL-202612-000248_22296078  0,"avenida macul 7401, Peñalolén, Santiago, Chile","(-33.5085, -70.5619)",8.62,16.2,09:16,"[09:00, 11:00]",11:15,09:16,5.0,1054.1,150.0,0.0,0.0,0.0,0.0,✅
5,2,0,K11,ORD-CL-202612-000217_133005299,"calle merced 8147, La Florida, Santiago, Chile","(-33.5342, -70.5835)",5.02,9.4,09:30,"[09:00, 11:00]",11:15,09:30,5.0,769.2,133.3,0.0,0.0,0.0,0.0,✅
5,3,0,K11,ORD-CL-202612-000098_14918958  0,"avenida. apoquindo 3829, La Florida, Santiago, Chile","(-33.5531, -70.6104)",5.05,9.5,09:45,"[09:00, 11:00]",11:15,09:45,5.0,804.2,137.6,0.0,0.0,0.0,0.0,✅
5,4,0,K11,ORD-CL-202612-000341_18454880  2,"calle huerfanos 4859, Peñalolén, Santiago, Chile","(-33.4915, -70.5633)",9.96,19.3,10:09,"[09:00, 11:00]",11:15,10:09,5.0,263.9,52.9,0.0,0.0,0.0,0.0,✅
5,5,0,K11,ORD-CL-202612-000398_15558134  2,"avenida. vitacura 5063, Quinta Normal, Santiago, Chile","(-33.3975, -70.5837)",12.06,25.0,10:39,"[09:00, 11:00]",11:15,10:39,5.0,754.5,139.4,0.0,0.0,0.0,0.0,✅
5,6,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",10.66,22.5,11:06,—,—,—,—,—,—,—,0.0,0.0,—,🏠
5,7,8,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
5,8,8,K12,ORD-CL-202612-000391_19651236  1,"avenida. pajaritos 235, La Reina, Santiago, Chile","(-33.5248, -70.7570)",15.19,32.5,15:32,"[15:00, 17:00]",17:15,15:32,5.0,1409.3,165.9,0.0,0.0,0.0,0.0,✅
5,9,8,K12,ORD-CL-202612-000346_91466929,"avenida pajaritos 2476, Maipú, Santiago, Chile","(-33.5047, -70.7575)",2.23,4.6,15:42,"[15:00, 17:00]",17:15,15:42,5.0,2219.9,332.2,0.0,0.0,0.0,0.0,✅
5,10,8,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",14.71,30.4,16:17,—,—,—,—,—,—,—,0.0,0.0,—,🏠
6,0,5,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:51,—,—,12:51,—,—,—,—,0.0,0.0,—,🚗
6,1,5,K21,ORD-CL-202612-000296_8829354    0,"avenida. matta 1351, Macul, Santiago, Chile","(-33.4595, -70.6519)",3.68,9.1,13:01,"[13:00, 15:00]",15:15,13:01,5.0,223.5,36.2,0.0,0.0,0.0,0.0,✅
6,2,5,K21,ORD-CL-202612-000262_81640576,"avenida. libertador bernardo o'higgins 4908, San Miguel, Santiago, Chile","(-33.4572, -70.7037)",5.8,14.5,13:20,"[13:00, 15:00]",15:15,13:20,5.0,1132.3,172.0,0.0,0.0,0.0,0.0,✅
6,3,5,K21,ORD-CL-202612-000334_161293735,"calle estado 1081, Santiago, Santiago, Chile","(-33.4370, -70.7623)",6.91,17.2,13:42,"[13:00, 15:00]",15:15,13:42,5.0,592.2,111.5,0.0,0.0,0.0,0.0,✅
6,4,5,K21,ORD-CL-202612-000104_191295278,"calle san diego 3767, Lo Prado, Santiago, Chile","(-33.4441, -70.6517)",11.27,27.2,14:14,"[13:00, 15:00]",15:15,14:14,5.0,258.3,29.0,0.0,0.0,0.0,0.0,✅
6,5,5,K21,ORD-CL-202612-000280_52383897,"calle san diego 9579, Santiago, Santiago, Chile","(-33.4441, -70.6517)",0.0,0.0,14:19,"[13:00, 15:00]",15:15,14:19,5.0,287.1,58.6,0.0,0.0,0.0,0.0,✅
6,6,5,K21,ORD-CL-202612-000237_22050970  7,"calle san diego 439, Las Condes, Santiago, Chile","(-33.4509, -70.6504)",1.14,2.7,14:27,"[13:00, 15:00]",15:15,14:27,5.0,746.3,98.9,0.0,0.0,0.0,0.0,✅
6,7,5,K21,ORD-CL-202612-000207_70999443,"avenida. pedro de valdivia 2536, Providencia, Santiago, Chile","(-33.4458, -70.6060)",4.43,10.1,14:42,"[13:00, 15:00]",15:15,14:42,5.0,401.3,85.3,0.0,0.0,0.0,0.0,✅
6,8,5,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",4.34,9.3,14:56,—,—,—,—,—,—,—,0.0,0.0,—,🏠
6,9,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,18:33,—,—,18:33,—,—,—,—,0.0,0.0,—,🚗
6,10,1,K22,ORD-CL-202612-000299_7499857    0,"calle santo domingo 8998, Maipú, Santiago, Chile","(-33.4879, -70.7441)",12.63,26.1,19:00,"[19:00, 21:00]",21:15,19:00,5.0,1535.3,238.8,0.0,0.0,0.0,0.0,✅
6,11,1,K22,ORD-CL-202612-000159_224497742,"avenida. pajaritos 6316, Providencia, Santiago, Chile","(-33.4668, -70.7285)",3.34,7.0,19:11,"[17:00, 19:00]",19:15,19:11,5.0,359.9,77.2,0.0,0.0,0.0,0.0,✅
6,12,1,K22,ORD-CL-202612-000340_10442592    5,"avenida. mapocho 8002, San Miguel, Santiago, Chile","(-33.4223, -70.7506)",7.31,15.5,19:32,"[19:00, 21:00]",21:15,19:32,5.0,480.3,116.9,0.0,0.0,0.0,0.0,✅
6,13,1,K22,ORD-CL-202612-000326_105840971,"calle san antonio 17, Lo Prado, Santiago, Chile","(-33.4270, -70.7253)",2.6,5.6,19:43,"[19:00, 21:00]",21:15,19:43,5.0,506.7,88.8,0.0,0.0,0.0,0.0,✅
6,14,1,K22,ORD-CL-202612-000382_22428951    5,"avenida. matta 2839, Recoleta, Santiago, Chile","(-33.4141, -70.6293)",11.18,24.0,20:12,"[19:00, 21:00]",21:15,20:12,5.0,664.6,70.7,0.0,0.0,0.0,0.0,✅
6,15,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",7.58,15.7,20:32,—,—,—,—,—,—,—,0.0,0.0,—,🏠
7,0,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
7,1,0,K11,ORD-CL-202612-000384_220173464,"calle san antonio 4090, Lo Prado, Santiago, Chile","(-33.4270, -70.7253)",13.04,24.5,09:24,"[09:00, 11:00]",11:15,09:24,5.0,1667.4,181.7,0.0,0.0,0.0,0.0,✅
7,2,0,K11,ORD-CL-202612-000352_218539900,"gran avenida jose miguel carrera 3229, Las Condes, Santiago, Chile","(-33.5837, -70.6974)",21.77,40.8,10:10,"[09:00, 11:00]",11:15,10:10,5.0,763.0,131.2,0.0,0.0,0.0,0.0,✅
7,3,0,K11,ORD-CL-202612-000127_18879635  6,"avenida. independencia 8901, Ñuñoa, Santiago, Chile","(-33.5416, -70.6384)",8.69,18.0,10:33,"[09:00, 11:00]",11:15,10:33,5.0,994.7,159.3,0.0,0.0,0.0,0.0,✅
7,4,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.87,18.5,10:56,—,—,—,—,—,—,—,0.0,0.0,—,🏠
7,5,4,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
7,6,4,K12,ORD-CL-202612-000282_11677416  6,"calle morande 1655, Quinta Normal, Santiago, Chile","(-33.4346, -70.6826)",8.56,18.3,15:18,"[15:00, 17:00]",17:15,15:18,5.0,775.0,111.3,0.0,0.0,0.0,0.0,✅
7,7,4,K12,ORD-CL-202612-000376_155759597,"avenida. mapocho 4652, Vitacura, Santiago, Chile","(-33.4294, -70.6999)",1.83,3.9,15:27,"[15:00, 17:00]",17:15,15:27,5.0,1249.6,195.3,0.0,0.0,0.0,0.0,✅
7,8,4,K12,ORD-CL-202612-000406_14206573  5,"avenida. recoleta 2761, Santiago, Santiago, Chile","(-33.4015, -70.6428)",8.63,18.1,15:50,"[15:00, 17:00]",17:15,15:50,5.0,1421.1,203.2,0.0,0.0,0.0,0.0,✅
7,9,4,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.49,17.6,16:12,—,—,—,—,—,—,—,0.0,0.0,—,🏠
8,0,7,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:00,—,—,17:00,—,—,—,—,0.0,0.0,—,🚗
8,1,7,K22,ORD-CL-202612-000298_14545473    6,"avenida. grecia 6697, San Miguel, Santiago, Chile","(-33.4718, -70.5645)",6.36,13.2,17:13,"[17:00, 19:00]",19:15,17:13,5.0,91.5,27.7,0.0,0.0,0.0,0.0,✅
8,2,7,K22,ORD-CL-202612-000201_13044024  6,"calle estado 8180, Las Condes, Santiago, Chile","(-33.4144, -70.5570)",7.46,15.4,17:33,"[17:00, 19:00]",19:15,17:33,5.0,465.5,84.2,0.0,0.0,0.0,0.0,✅
8,3,7,K22,ORD-CL-202612-000363_221584361,"avenida. apoquindo 7890, Estación Central, Santiago, Chile","(-33.4080, -70.5483)",1.49,3.1,17:41,"[17:00, 19:00]",19:15,17:41,5.0,1350.3,195.8,0.0,0.0,0.0,0.0,✅
8,4,7,K22,ORD-CL-202612-000264_12447358  7,"avenida. las condes 7304, Puente Alto, Santiago, Chile","(-33.4036, -70.5565)",1.19,2.5,17:49,"[17:00, 19:00]",19:15,17:49,5.0,11.3,4.9,0.0,0.0,0.0,0.0,✅
8,5,7,K22,ORD-CL-202612-000312_14092820    9,"avenida. americo vespucio 5192, Vitacura, Santiago, Chile","(-33.3905, -70.5972)",5.03,10.4,18:04,"[17:00, 19:00]",19:15,18:04,5.0,138.9,24.3,0.0,0.0,0.0,0.0,✅
8,6,7,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",11.75,24.3,18:33,—,—,—,—,—,—,—,0.0,0.0,—,🏠
9,0,6,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,10:55,—,—,10:55,—,—,—,—,0.0,0.0,—,🚗
9,1,6,K11,ORD-CL-202612-000316_199288401,"calle san diego 1862, Peñalolén, Santiago, Chile","(-33.4711, -70.6484)",2.26,4.9,11:00,"[11:00, 13:00]",13:15,11:00,5.0,1523.8,152.2,0.0,0.0,0.0,0.0,✅
9,2,6,K11,ORD-CL-202612-000073_141729028,"calle arturo prat 4790, La Florida, Santiago, Chile","(-33.5314, -70.5914)",9.86,21.9,11:27,"[11:00, 13:00]",13:15,11:27,5.0,657.1,73.8,0.0,0.0,0.0,0.0,✅
9,3,6,K11,ORD-CL-202612-000370_172258899,"avenida. tobalaba 9535, Peñalolén, Santiago, Chile","(-33.4622, -70.5520)",10.26,22.9,11:55,"[11:00, 13:00]",13:15,11:55,5.0,1274.3,194.0,0.0,0.0,0.0,0.0,✅
9,4,6,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.29,19.9,12:20,—,—,—,—,—,—,—,0.0,0.0,—,🏠
9,5,4,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
9,6,4,K12,ORD-CL-202612-000054_215777181,"gran avenida jose miguel carrera 1092, La Florida, Santiago, Chile","(nan, nan)",9.65,20.7,15:20,"[15:00, 17:00]",17:15,15:20,5.0,342.0,65.3,0.0,0.0,0.0,0.0,✅
9,7,4,K12,ORD-CL-202612-000106_6941496  0,"calle santo domingo 7909, Independencia, Santiago, Chile","(-33.5387, -70.6348)",3.89,8.2,15:33,"[15:00, 17:00]",17:15,15:33,5.0,2928.9,367.6,0.0,0.0,0.0,0.0,✅
9,8,4,K12,ORD-CL-202612-000153_19928840  1,"calle san diego 1862, Peñalolén, Santiago, Chile","(-33.4711, -70.6484)",8.11,16.9,15:55,"[15:00, 17:00]",17:15,15:55,5.0,332.1,72.3,0.0,0.0,0.0,0.0,✅
9,9,4,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",2.5,5.2,16:05,—,—,—,—,—,—,—,0.0,0.0,—,🏠
10,0,3,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:36,—,—,12:36,—,—,—,—,0.0,0.0,—,🚗
10,1,3,K21,ORD-CL-202612-000075_66395306,"avenida grecia 3963, Las Condes, Santiago, Chile","(-33.4144, -70.5570)",10.89,26.5,13:02,"[13:00, 15:00]",15:15,13:02,5.0,716.4,103.5,0.0,0.0,0.0,0.0,✅
10,2,3,K21,ORD-CL-202612-000371_149759534,"avenida. apoquindo 1014, Vitacura, Santiago, Chile","(-33.4081, -70.5492)",1.39,3.5,13:11,"[13:00, 15:00]",15:15,13:11,5.0,617.2,113.2,0.0,0.0,0.0,0.0,✅
10,3,3,K21,ORD-CL-202612-000476_107932141,"calle huerfanos 7037, Ñuñoa, Santiago, Chile","(-33.3955, -70.5609)",2.27,5.7,13:21,"[13:00, 15:00]",15:15,13:21,5.0,634.0,96.7,0.0,0.0,0.0,0.0,✅
10,4,3,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",12.69,31.5,13:58,—,—,—,—,—,—,—,0.0,0.0,—,🏠
10,5,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:00,—,—,17:00,—,—,—,—,0.0,0.0,—,🚗
10,6,1,K22,ORD-CL-202612-000284_104633587,"calle monjitas 6053, San Miguel, Santiago, Chile","(-33.4977, -70.6639)",5.76,11.9,17:11,"[17:00, 19:00]",19:15,17:11,5.0,432.2,54.9,0.0,0.0,0.0,0.0,✅
10,7,1,K22,ORD-CL-202612-000226_11169226  3,"avenida. mapocho 4335, Las Condes, Santiago, Chile","(-33.4309, -70.6939)",9.06,18.8,17:35,"[17:00, 19:00]",19:15,17:35,5.0,2767.4,339.3,0.0,0.0,0.0,0.0,✅
10,8,1,K22,ORD-CL-202612-000078_17126096    0,"calle santo domingo 1055, Providencia, Santiago, Chile","(-33.4364, -70.6522)",4.3,8.9,17:49,"[17:00, 19:00]",19:15,17:49,5.0,301.5,99.6,0.0,0.0,0.0,0.0,✅
10,9,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",5.99,12.4,18:06,—,—,—,—,—,—,—,0.0,0.0,—,🏠
11,0,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
11,1,0,K11,ORD-CL-202612-000186_20328731  5,"avenida. pajaritos 9996, Las Condes, Santiago, Chile","(-33.4586, -70.7132)",9.72,18.2,09:18,"[09:00, 11:00]",11:15,09:18,5.0,2029.1,312.6,0.0,0.0,0.0,0.0,✅
11,2,0,K11,ORD-CL-202612-000366_228057551,"avenida. mapocho 7470, Macul, Santiago, Chile","(-33.4229, -70.7402)",5.71,10.7,09:33,"[09:00, 11:00]",11:15,09:33,5.0,821.9,96.4,0.0,0.0,0.0,0.0,✅
11,3,0,K11,ORD-CL-202612-000451_127640489,"avenida. independencia 3560, Macul, Santiago, Chile","(-33.3958, -70.6719)",8.56,16.0,09:54,"[09:00, 11:00]",11:15,09:54,5.0,660.5,113.0,0.0,0.0,0.0,0.0,✅
11,4,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",10.28,20.6,10:20,—,—,—,—,—,—,—,0.0,0.0,—,🏠
11,5,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
11,6,3,K12,ORD-CL-202612-000149_164783943,"avenida. las condes 7366, Providencia, Santiago, Chile","(-33.4032, -70.5563)",12.1,25.9,15:25,"[13:00, 15:00]",15:15,15:25,5.0,3293.2,357.4,0.0,0.0,0.0,10.9,❌
11,7,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",12.01,25.2,15:56,—,—,—,—,—,—,—,0.0,0.0,—,🏠
12,0,6,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,10:48,—,—,10:48,—,—,—,—,0.0,0.0,—,🚗
12,1,6,K11,ORD-CL-202612-000388_148672511,"calle catedral 3440, Independencia, Santiago, Chile","(-33.4383, -70.6599)",6.11,13.0,11:01,"[11:00, 13:00]",13:15,11:01,5.0,436.8,81.2,0.0,0.0,0.0,0.0,✅
12,2,6,K11,ORD-CL-202612-000218_12725879    1,"avenida. mapocho 6728, Lo Prado, Santiago, Chile","(-33.4238, -70.7277)",7.16,15.9,11:22,"[11:00, 13:00]",13:15,11:22,5.0,1670.2,208.9,0.0,0.0,0.0,0.0,✅
12,3,6,K11,ORD-CL-202612-000290_95787916,"avenida. libertador bernardo o'higgins 2045, Recoleta, Santiago, Chile","(-33.4458, -70.6602)",8.08,18.0,11:45,"[11:00, 13:00]",13:15,11:45,5.0,1508.8,212.3,0.0,0.0,0.0,0.0,✅
