Vehiculo_Fisico,Secuencia,Cluster_Visitado,Clase_K,Nodo,Direccion,Coordenadas,Distancia_Recorrida_km,Tiempo_Viaje_min,Hora_Llegada,Ventana,Cierre_Relajado,Inicio_Servicio,Tiempo_Servicio_min,Vol_L,Peso_kg,Tiempo_Espera_min,Violacion_Vol,Violacion_Peso,Violacion_Ventana_min,Estado
15,8,4,K12,ORD-CL-202612-000383_134779835,"avenida. grecia 6060, Lo Prado, Santiago, Chile","(-33.4701, -70.5719)",12.12,23.5,19:13,"[19:00, 21:00]",21:15,19:13,5.0,98.2,24.2,0.0,0.0,0.0,0.0,✅
15,9,4,K12,ORD-CL-202612-000387_112124510,"avenida. americo vespucio 2037, Las Condes, Santiago, Chile","(-33.4138, -70.5844)",6.89,13.3,19:31,"[19:00, 21:00]",21:15,19:31,5.0,285.2,42.7,0.0,0.0,0.0,0.0,✅
15,10,4,K12,ORD-CL-202612-000349_9610956  8,"avenida. apoquindo 3723, Quinta Normal, Santiago, Chile","(-33.4159, -70.5916)",0.77,1.5,19:38,"[19:00, 21:00]",21:15,19:38,5.0,993.7,149.3,0.0,0.0,0.0,0.0,✅
15,11,4,K12,ORD-CL-202612-000385_86058721,"avenida. providencia 3337, Las Condes, Santiago, Chile","(-33.4283, -70.6191)",3.0,5.8,19:49,"[19:00, 21:00]",21:15,19:49,5.0,664.9,110.6,0.0,0.0,0.0,0.0,✅
15,12,4,K12,ORD-CL-202612-000353_182903453,"calle amunategui 8098, Ñuñoa, Santiago, Chile","(-33.4393, -70.6567)",4.24,8.2,20:02,"[19:00, 21:00]",21:15,20:02,5.0,815.4,97.0,0.0,0.0,0.0,0.0,✅
15,13,4,K12,ORD-CL-202612-000359_22383761    1,"calle catedral 7236, La Reina, Santiago, Chile","(-33.4383, -70.6599)",0.44,0.8,20:08,"[19:00, 21:00]",21:15,20:08,5.0,551.8,78.7,0.0,0.0,0.0,0.0,✅
15,14,4,K12,ORD-CL-202612-000355_9979417  9,"avenida. pajaritos 4330, Macul, Santiago, Chile","(-33.4833, -70.7465)",10.15,19.2,20:32,"[19:00, 21:00]",21:15,20:32,5.0,245.0,43.4,0.0,0.0,0.0,0.0,✅
15,15,4,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",12.68,23.8,21:01,—,—,—,—,—,—,—,0.0,0.0,—,🏠
16,0,3,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,14:00,—,—,14:00,—,—,—,—,0.0,0.0,—,🚗
16,1,3,K21,ORD-CL-202612-000325_137194432,"avenida. mapocho 9405, La Florida, Santiago, Chile","(-33.4376, -70.7677)",15.95,29.9,14:29,"[17:00, 19:00]",19:15,16:45,5.0,575.0,128.4,135.1,0.0,0.0,0.0,⏳
16,2,3,K21,ORD-CL-202612-000283_145122404,"avenida. matta 5370, Estación Central, Santiago, Chile","(-33.4594, -70.6985)",7.89,14.8,17:04,"[17:00, 19:00]",19:15,17:04,5.0,523.0,70.4,0.0,0.0,0.0,0.0,✅
16,3,3,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.1,15.2,17:24,—,—,—,—,—,—,—,0.0,0.0,—,🏠
17,0,0,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,14:00,—,—,14:00,—,—,—,—,0.0,0.0,—,🚗
17,1,0,K21,ORD-CL-202612-000191_181489692,"calle san antonio 448, Vitacura, Santiago, Chile","(-33.3740, -70.5098)",18.16,34.0,14:34,"[15:00, 17:00]",17:15,14:45,5.0,677.9,86.7,11.0,0.0,0.0,0.0,⏳
17,2,0,K21,ORD-CL-202612-000016_184607228,"avenida. apoquindo 2937, Peñalolén, Santiago, Chile","(-33.4176, -70.5992)",10.65,20.0,15:09,"[15:00, 17:00]",17:15,15:09,5.0,247.2,41.8,0.0,0.0,0.0,0.0,✅
17,3,0,K21,ORD-CL-202612-000272_54447564,"avenida. irarrazaval 2771, Independencia, Santiago, Chile","(-33.4546, -70.6024)",4.95,9.3,15:24,"[15:00, 17:00]",17:15,15:24,5.0,428.1,105.5,0.0,0.0,0.0,0.0,✅
17,4,0,K21,ORD-CL-202612-000192_62568991,"calle teatinos 3427, Lo Prado, Santiago, Chile","(-33.4447, -70.6542)",5.78,10.8,15:40,"[15:00, 17:00]",17:15,15:40,5.0,173.8,43.7,0.0,0.0,0.0,0.0,✅
17,5,0,K21,ORD-CL-202612-000220_18703849  2,"calle san antonio 5691, Quinta Normal, Santiago, Chile","(-33.4270, -70.7253)",8.28,15.5,16:00,"[15:00, 17:00]",17:15,16:00,5.0,151.1,39.4,0.0,0.0,0.0,0.0,✅
17,6,0,K21,ORD-CL-202612-000212_11853776  8,"calle catedral 3304, Quinta Normal, Santiago, Chile","(-33.4403, -70.6789)",5.6,10.5,16:16,"[15:00, 17:00]",17:15,16:16,5.0,230.4,55.4,0.0,0.0,0.0,0.0,✅
17,7,0,K21,ORD-CL-202612-000259_19297833    3,"calle estado 5453, San Miguel, Santiago, Chile","(-33.4977, -70.6639)",7.69,14.4,16:35,"[15:00, 17:00]",17:15,16:35,5.0,786.9,124.6,0.0,0.0,0.0,0.0,✅
17,8,0,K21,ORD-CL-202612-000101_160281726,"gran avenida jose miguel carrera 7987, Macul, Santiago, Chile","(-33.5269, -70.6616)",4.3,8.1,16:48,"[15:00, 17:00]",17:15,16:48,5.0,194.9,38.3,0.0,0.0,0.0,0.0,✅
17,9,0,K21,ORD-CL-202612-000277_15958523    9,"avenida. vicuna mackenna 6713, San Miguel, Santiago, Chile","(-33.5161, -70.6030)",6.7,12.6,17:06,"[15:00, 17:00]",17:15,17:06,5.0,779.4,197.6,0.0,0.0,0.0,0.0,✅
17,10,0,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",5.88,11.0,17:22,—,—,—,—,—,—,—,0.0,0.0,—,🏠
18,0,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:00,—,—,12:00,—,—,—,—,0.0,0.0,—,🚗
18,1,0,K11,ORD-CL-202612-000223_73835094,"avenida. matta 4411, Las Condes, Santiago, Chile","(-33.4144, -70.5570)",10.89,20.4,12:20,"[15:00, 17:00]",17:15,14:45,5.0,1447.6,201.2,144.6,0.0,0.0,0.0,⏳
18,2,0,K11,ORD-CL-202612-000258_203103091,"avenida americo vespucio 1622, Providencia, Santiago, Chile","(-33.4270, -70.5752)",2.68,5.0,14:55,"[15:00, 17:00]",17:15,14:55,5.0,1484.2,221.4,0.0,0.0,0.0,0.0,✅
18,3,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.16,15.3,15:15,—,—,—,—,—,—,—,0.0,0.0,—,🏠
18,4,0,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:15,—,—,17:15,—,—,—,—,0.0,0.0,—,🚗
18,5,0,K12,ORD-CL-202612-000221_66346258,"calle monjitas 1046, Ñuñoa, Santiago, Chile","(-33.4373, -70.6498)",5.13,9.6,17:24,"[15:00, 17:00]",17:15,17:24,5.0,1590.2,234.6,0.0,0.0,0.0,9.9,❌
18,6,0,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",5.17,9.7,17:39,—,—,—,—,—,—,—,0.0,0.0,—,🏠
19,0,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:00,—,—,12:00,—,—,—,—,0.0,0.0,—,🚗
19,1,0,K11,ORD-CL-202612-000265_81948077,"avenida. las condes 3925, Santiago, Santiago, Chile","(-33.3938, -70.5449)",13.5,25.3,12:25,"[15:00, 17:00]",17:15,14:45,5.0,2696.9,335.0,139.7,0.0,0.0,0.0,⏳
19,2,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",13.41,25.1,15:15,—,—,—,—,—,—,—,0.0,0.0,—,🏠
19,3,0,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:15,—,—,17:15,—,—,—,—,0.0,0.0,—,🚗
19,4,0,K12,ORD-CL-202612-000175_139055910,"avenida irarrazaval 7578, Providencia, Santiago, Chile","(-33.4536, -70.6093)",3.45,6.5,17:21,"[15:00, 17:00]",17:15,17:21,5.0,4467.2,601.9,0.0,0.0,0.0,6.6,❌
19,5,0,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",3.34,6.3,17:32,—,—,—,—,—,—,—,0.0,0.0,—,🏠
20,0,3,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,14:00,—,—,14:00,—,—,—,—,0.0,0.0,—,🚗
20,1,3,K21,ORD-CL-202612-000295_7609238  3,"avenida. mapocho 4268, Maipú, Santiago, Chile","(-33.4315, -70.6930)",9.66,18.1,14:18,"[17:00, 19:00]",19:15,16:45,5.0,1119.1,153.6,146.9,0.0,0.0,0.0,⏳
20,2,3,K21,ORD-CL-202612-000308_58347903,"avenida. independencia 8147, La Reina, Santiago, Chile","(-33.4323, -70.6530)",4.17,7.8,16:57,"[17:00, 19:00]",19:15,16:57,5.0,1843.5,208.0,0.0,0.0,0.0,0.0,✅
20,3,3,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",5.82,10.9,17:13,—,—,—,—,—,—,—,0.0,0.0,—,🏠
20,4,3,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,19:13,—,—,19:13,—,—,—,—,0.0,0.0,—,🚗
20,5,3,K22,ORD-CL-202612-000327_156488254,"avenida. departamental 223, La Reina, Santiago, Chile","(-33.5089, -70.6103)",4.74,9.2,19:22,"[17:00, 19:00]",19:15,19:22,5.0,916.9,202.6,0.0,0.0,0.0,7.9,❌
20,6,3,K22,ORD-CL-202612-000319_206572862,"avenida. manuel montt 8479, La Florida, Santiago, Chile","(-33.5615, -70.5633)",8.51,16.5,19:44,"[17:00, 19:00]",19:15,19:44,5.0,1201.2,180.1,0.0,0.0,0.0,29.4,❌
20,7,3,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",13.22,25.6,20:14,—,—,—,—,—,—,—,0.0,0.0,—,🏠
