Vehiculo_Fisico,Secuencia,Cluster_Visitado,Clase_K,Nodo,Direccion,Coordenadas,Distancia_Recorrida_km,Tiempo_Viaje_min,Hora_Llegada,Ventana,Cierre_Relajado,Inicio_Servicio,Tiempo_Servicio_min,Vol_L,Peso_kg,Tiempo_Espera_min,Violacion_Vol,Violacion_Peso,Violacion_Ventana_min,Estado
1,10,3,K22,ORD-CL-202612-000415_149727664,"avenida. santa rosa 7428, Macul, Santiago, Chile","(-33.5268, -70.6356)",9.71,19.9,20:29,"[19:00, 21:00]",21:15,20:29,5.0,1582.1,295.6,0.0,0.0,0.0,0.0,✅
1,11,3,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",6.97,13.9,20:48,—,—,—,—,—,—,—,0.0,0.0,—,🏠
2,0,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:00,—,—,17:00,—,—,—,—,0.0,0.0,—,🚗
2,1,1,K22,ORD-CL-202612-000584_89037867,"avenida. departamental 1684, San Miguel, Santiago, Chile","(-33.5028, -70.6574)",5.65,16.2,17:16,"[09:00, 21:00]",21:15,17:16,5.0,1095.5,211.5,0.0,0.0,0.0,0.0,✅
2,2,1,K22,ORD-CL-202612-000437_205893397,"calle santo domingo 9749, Maipú, Santiago, Chile","(-33.4879, -70.7441)",9.67,30.3,17:51,"[09:00, 21:00]",21:15,17:51,5.0,489.7,96.5,0.0,0.0,0.0,0.0,✅
2,3,1,K22,ORD-CL-202612-000266_22867654    5,"calle morande 2676, Maipú, Santiago, Chile","(-33.5352, -70.7956)",9.52,31.7,18:28,"[09:00, 21:00]",21:15,18:28,5.0,2088.0,301.2,0.0,0.0,0.0,0.0,✅
2,4,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",19.47,53.1,19:26,—,—,—,—,—,—,—,0.0,0.0,—,🏠
3,0,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
3,1,2,K11,ORD-CL-202612-000452_16508612  7,"avenida. vitacura 8184, Recoleta, Santiago, Chile","(-33.4034, -70.5957)",9.46,24.7,09:24,"[09:00, 11:00]",11:15,09:24,5.0,673.0,107.6,0.0,0.0,0.0,0.0,✅
3,2,2,K11,ORD-CL-202612-000330_224454459,"avenida. kennedy 7707, Providencia, Santiago, Chile","(-33.4094, -70.6060)",6.4,16.7,09:46,"[09:00, 21:00]",21:15,09:46,5.0,1734.5,221.4,0.0,0.0,0.0,0.0,✅
3,3,2,K11,ORD-CL-202612-000417_122476783,"avenida apoquindo 3809, Maipú, Santiago, Chile","(-33.4157, -70.5906)",6.54,16.6,10:07,"[09:00, 11:00]",11:15,10:07,5.0,436.0,59.6,0.0,0.0,0.0,0.0,✅
3,4,2,K11,ORD-CL-202612-000368_141553655,"avenida. recoleta 5538, Las Condes, Santiago, Chile","(-33.3751, -70.6373)",9.39,22.5,10:35,"[11:00, 13:00]",13:15,10:45,5.0,116.6,29.0,9.5,0.0,0.0,0.0,⏳
3,5,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",11.5,27.6,11:17,—,—,—,—,—,—,—,0.0,0.0,—,🏠
3,6,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
3,7,3,K12,ORD-CL-202612-000595_130113644,"avenida. americo vespucio 1280, Puente Alto, Santiago, Chile","(-33.5338, -70.6779)",10.31,23.8,15:23,"[15:00, 17:00]",17:15,15:23,5.0,757.3,120.3,0.0,0.0,0.0,0.0,✅
3,8,3,K12,ORD-CL-202612-000293_76866184,"calle catedral 8449, Santiago, Santiago, Chile","(-33.4383, -70.6599)",11.97,28.2,15:57,"[15:00, 17:00]",17:15,15:57,5.0,1014.2,157.7,0.0,0.0,0.0,0.0,✅
3,9,3,K12,ORD-CL-202612-000436_19414022  1,"calle santo domingo 8278, Santiago, Santiago, Chile","(-33.4660, -70.7485)",9.72,23.3,16:25,"[15:00, 17:00]",17:15,16:25,5.0,344.7,75.0,0.0,0.0,0.0,0.0,✅
3,10,3,K12,ORD-CL-202612-000320_15636947  1,"avenida. la florida 5799, Estación Central, Santiago, Chile","(-33.4594, -70.6985)",5.39,14.8,16:45,"[17:00, 19:00]",19:15,16:45,5.0,1521.3,216.1,0.0,0.0,0.0,0.0,✅
3,11,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.1,23.2,17:13,—,—,—,—,—,—,—,0.0,0.0,—,🏠
4,0,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
4,1,0,K11,ORD-CL-202612-000767_187722912,"calle san antonio 7092, La Florida, Santiago, Chile","(-33.5219, -70.6018)",6.35,16.6,09:16,"[09:00, 21:00]",21:15,09:16,5.0,448.6,68.9,0.0,0.0,0.0,0.0,✅
4,2,0,K11,ORD-CL-202612-000527_64382296,"calle merced 6576, Puente Alto, Santiago, Chile","(-33.6067, -70.5774)",10.3,26.9,09:48,"[09:00, 21:00]",21:15,09:48,5.0,547.0,72.4,0.0,0.0,0.0,0.0,✅
4,3,0,K11,ORD-CL-202612-000523_64382296,"calle merced 6576, Puente Alto, Santiago, Chile","(-33.6067, -70.5774)",0.0,0.0,09:53,"[09:00, 11:00]",11:15,09:53,5.0,555.9,77.3,0.0,0.0,0.0,0.0,✅
4,4,0,K11,ORD-CL-202612-000343_144553744,"avenida. apoquindo 5742, Puente Alto, Santiago, Chile","(-33.5789, -70.5578)",5.01,12.4,10:10,"[09:00, 21:00]",21:15,10:10,5.0,907.0,99.0,0.0,0.0,0.0,0.0,✅
4,5,0,K11,ORD-CL-202612-000453_67363035,"avenida. manuel montt 7039, Santiago, Santiago, Chile","(-33.5615, -70.5633)",2.22,5.3,10:21,"[09:00, 21:00]",21:15,10:21,5.0,94.8,15.3,0.0,0.0,0.0,0.0,✅
4,6,0,K11,ORD-CL-202612-000548_172216455,"avenida. la florida 563, Puente Alto, Santiago, Chile","(-33.5611, -70.5583)",0.52,1.2,10:27,"[09:00, 21:00]",21:15,10:27,5.0,11.4,4.6,0.0,0.0,0.0,0.0,✅
4,7,0,K11,ORD-CL-202612-000558_222234300,"avenida. tobalaba 8047, La Florida, Santiago, Chile","(-33.5166, -70.5585)",6.52,15.7,10:48,"[09:00, 21:00]",21:15,10:48,5.0,600.3,59.7,0.0,0.0,0.0,0.0,✅
4,8,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",9.66,23.2,11:16,—,—,—,—,—,—,—,0.0,0.0,—,🏠
4,9,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,18:00,—,—,18:00,—,—,—,—,0.0,0.0,—,🚗
4,10,3,K12,ORD-CL-202612-000685_154609167,"calle bandera 7800, Puente Alto, Santiago, Chile","(-33.6234, -70.6079)",18.38,60.8,19:00,"[19:00, 21:00]",21:15,19:00,5.0,916.2,115.5,0.0,0.0,0.0,0.0,✅
4,11,3,K12,ORD-CL-202612-000520_14417563  0,"gran avenida jose miguel carrera 2906, Maipú, Santiago, Chile","(-33.5836, -70.6974)",11.42,28.6,19:34,"[19:00, 21:00]",21:15,19:34,5.0,2500.5,318.6,0.0,0.0,0.0,0.0,✅
4,12,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",15.74,33.7,20:13,—,—,—,—,—,—,—,0.0,0.0,—,🏠
5,0,1,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,11:00,—,—,11:00,—,—,—,—,0.0,0.0,—,🚗
5,1,1,K21,ORD-CL-202612-000275_17751590  7,"avenida. providencia 9673, San Miguel, Santiago, Chile","(-33.4830, -70.7438)",12.44,29.9,11:29,"[11:00, 13:00]",13:15,11:29,5.0,768.0,135.1,0.0,0.0,0.0,0.0,✅
5,2,1,K21,ORD-CL-202612-000586_123481992,"calle san diego 2825, Quinta Normal, Santiago, Chile","(-33.4278, -70.7083)",8.18,19.6,11:54,"[09:00, 21:00]",21:15,11:54,5.0,1682.0,196.7,0.0,0.0,0.0,0.0,✅
5,3,1,K21,ORD-CL-202612-000576_19823676  7,"avenida. mapocho 8108, Ñuñoa, Santiago, Chile","(-33.4224, -70.7522)",4.36,10.5,12:09,"[09:00, 21:00]",21:15,12:09,5.0,102.8,24.7,0.0,0.0,0.0,0.0,✅
5,4,1,K21,ORD-CL-202612-000505_87410366,"calle monjitas 7214, Quinta Normal, Santiago, Chile","(-33.4278, -70.7083)",4.22,10.1,12:25,"[09:00, 21:00]",21:15,12:25,5.0,584.0,97.1,0.0,0.0,0.0,0.0,✅
5,5,1,K21,ORD-CL-202612-000591_84405115,"avenida. pajaritos 5711, Quinta Normal, Santiago, Chile","(-33.4586, -70.7132)",4.05,9.7,12:39,"[09:00, 21:00]",21:15,12:39,5.0,253.4,59.4,0.0,0.0,0.0,0.0,✅
5,6,1,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",9.73,23.3,13:08,—,—,—,—,—,—,—,0.0,0.0,—,🏠
5,7,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:00,—,—,17:00,—,—,—,—,0.0,0.0,—,🚗
5,8,1,K22,ORD-CL-202612-000514_144286823,"avenida. vicuna mackenna 3183, Estación Central, Santiago, Chile","(-33.4046, -70.7448)",15.14,43.2,17:43,"[09:00, 21:00]",21:15,17:43,5.0,1662.5,229.1,0.0,0.0,0.0,0.0,✅
5,9,1,K22,ORD-CL-202612-000367_18208456  5,"avenida. irarrazaval 2396, Macul, Santiago, Chile","(-33.4539, -70.6063)",15.52,51.7,18:39,"[09:00, 21:00]",21:15,18:39,5.0,939.0,128.5,0.0,0.0,0.0,0.0,✅
5,10,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",3.61,9.9,18:54,—,—,—,—,—,—,—,0.0,0.0,—,🏠
6,0,5,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
6,1,5,K11,ORD-CL-202612-000737_55489149,"avenida. pedro de valdivia 9132, La Florida, Santiago, Chile","(-33.4927, -70.6065)",3.77,9.8,09:09,"[09:00, 11:00]",11:15,09:09,5.0,211.1,63.0,0.0,0.0,0.0,0.0,✅
6,2,5,K11,ORD-CL-202612-000550_53911165,"avenida. tobalaba 8701, Peñalolén, Santiago, Chile","(-33.4607, -70.5531)",7.69,20.1,09:34,"[09:00, 11:00]",11:15,09:34,5.0,1041.3,165.9,0.0,0.0,0.0,0.0,✅
6,3,5,K11,ORD-CL-202612-000512_176574590,"avenida. macul 5525, La Florida, Santiago, Chile","(-33.5026, -70.5939)",7.89,20.6,10:00,"[09:00, 21:00]",21:15,10:00,5.0,543.3,116.7,0.0,0.0,0.0,0.0,✅
6,4,5,K11,ORD-CL-202612-000354_219892137,"calle bandera 7093, Quinta Normal, Santiago, Chile","(-33.4613, -70.5554)",7.19,17.5,10:22,"[09:00, 11:00]",11:15,10:22,5.0,541.8,52.1,0.0,0.0,0.0,0.0,✅
6,5,5,K11,ORD-CL-202612-000585_192374671,"avenida. kennedy 7565, Peñalolén, Santiago, Chile","(-33.5036, -70.5874)",7.23,17.4,10:45,"[11:00, 13:00]",13:15,10:45,5.0,1283.9,170.2,0.0,0.0,0.0,0.0,✅
6,6,5,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",6.64,15.9,11:06,—,—,—,—,—,—,—,0.0,0.0,—,🏠
6,7,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,16:29,—,—,16:29,—,—,—,—,0.0,0.0,—,🚗
6,8,3,K12,ORD-CL-202612-000413_88785234,"avenida manuel montt 5813, Peñalolén, Santiago, Chile","(-33.5616, -70.5632)",13.07,35.7,17:05,"[17:00, 19:00]",19:15,17:05,5.0,2345.9,263.9,0.0,0.0,0.0,0.0,✅
6,9,3,K12,ORD-CL-202612-000539_199627021,"calle monjitas 8816, Macul, Santiago, Chile","(-33.4359, -70.6420)",17.57,52.2,18:02,"[17:00, 19:00]",19:15,18:02,5.0,1196.2,178.8,0.0,0.0,0.0,0.0,✅
6,10,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",4.62,14.6,18:22,—,—,—,—,—,—,—,0.0,0.0,—,🏠
7,0,1,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
7,1,1,K11,ORD-CL-202612-000563_6534246  7,"avenida. independencia 8549, Quinta Normal, Santiago, Chile","(-33.4247, -70.6548)",6.65,17.4,09:17,"[09:00, 21:00]",21:15,09:17,5.0,2236.3,284.0,0.0,0.0,0.0,0.0,✅
7,2,1,K11,ORD-CL-202612-000597_192461339,"avenida. mapocho 4083, La Florida, Santiago, Chile","(-33.4321, -70.6903)",4.66,12.2,09:34,"[09:00, 21:00]",21:15,09:34,5.0,281.6,64.3,0.0,0.0,0.0,0.0,✅
7,3,1,K11,ORD-CL-202612-000269_8431260  9,"calle compania de jesus 871, Santiago, Santiago, Chile","(-33.3489, -70.7444)",12.51,32.6,10:12,"[09:00, 11:00]",11:15,10:12,5.0,150.3,52.7,0.0,0.0,0.0,0.0,✅
7,4,1,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",20.16,48.4,11:05,—,—,—,—,—,—,—,0.0,0.0,—,🏠
7,5,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,16:25,—,—,16:25,—,—,—,—,0.0,0.0,—,🚗
7,6,3,K12,ORD-CL-202612-000515_22361716  4,"avenida. pajaritos 1316, Independencia, Santiago, Chile","(-33.5152, -70.7575)",14.98,39.9,17:05,"[17:00, 19:00]",19:15,17:05,5.0,2861.7,344.5,0.0,0.0,0.0,0.0,✅
7,7,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",15.16,45.0,17:55,—,—,—,—,—,—,—,0.0,0.0,—,🏠
8,0,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:00,—,—,17:00,—,—,—,—,0.0,0.0,—,🚗
8,1,1,K22,ORD-CL-202612-000616_14693203  4,"calle huerfanos 996, La Florida, Santiago, Chile","(-33.4396, -70.6502)",5.11,14.6,17:14,"[09:00, 21:00]",21:15,17:14,5.0,891.5,116.0,0.0,0.0,0.0,0.0,✅
8,2,1,K22,ORD-CL-202612-000551_14150753  1,"calle amunategui 144, Santiago, Santiago, Chile","(-33.4421, -70.6561)",1.06,3.3,17:22,"[09:00, 21:00]",21:15,17:22,5.0,41.4,18.5,0.0,0.0,0.0,0.0,✅
8,3,1,K22,ORD-CL-202612-000414_225112127,"calle huerfanos 1261, Peñalolén, Santiago, Chile","(-33.4394, -70.6541)",0.56,1.8,17:29,"[09:00, 21:00]",21:15,17:29,5.0,1603.5,265.6,0.0,0.0,0.0,0.0,✅
8,4,1,K22,ORD-CL-202612-000432_74867776,"avenida. recoleta 4097, Estación Central, Santiago, Chile","(-33.3874, -70.6421)",6.35,21.2,17:55,"[09:00, 21:00]",21:15,17:55,5.0,233.2,41.9,0.0,0.0,0.0,0.0,✅
8,5,1,K22,ORD-CL-202612-000462_88760271,"calle morande 3445, Santiago, Santiago, Chile","(-33.4386, -70.6539)",6.42,21.1,18:22,"[09:00, 21:00]",21:15,18:22,5.0,378.1,66.6,0.0,0.0,0.0,0.0,✅
8,6,1,K22,ORD-CL-202612-000750_12118902  3,"avenida. manuel montt 5488, Providencia, Santiago, Chile","(-33.4468, -70.6139)",4.57,12.6,18:39,"[09:00, 21:00]",21:15,18:39,5.0,430.9,98.7,0.0,0.0,0.0,0.0,✅
8,7,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",3.71,10.1,18:54,—,—,—,—,—,—,—,0.0,0.0,—,🏠
9,0,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:00,—,—,17:00,—,—,—,—,0.0,0.0,—,🚗
9,1,1,K22,ORD-CL-202612-000619_58021134,"avenida. las condes 599, San Miguel, Santiago, Chile","(-33.5187, -70.7654)",15.88,45.4,17:45,"[09:00, 21:00]",21:15,17:45,5.0,3910.7,491.4,0.0,0.0,0.0,0.0,✅
9,2,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",15.97,53.2,18:43,—,—,—,—,—,—,—,0.0,0.0,—,🏠
10,0,4,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
10,1,4,K11,ORD-CL-202612-000609_186687792,"calle san antonio 544, Las Condes, Santiago, Chile","(-33.3746, -70.5094)",18.16,47.4,09:47,"[09:00, 11:00]",11:15,09:47,5.0,1249.1,178.7,0.0,0.0,0.0,0.0,✅
10,2,4,K11,ORD-CL-202612-000498_165138806,"avenida. las condes 6382, Vitacura, Santiago, Chile","(-33.3820, -70.5322)",3.14,7.9,10:00,"[09:00, 21:00]",21:15,10:00,5.0,1814.2,251.5,0.0,0.0,0.0,0.0,✅
10,3,4,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",15.24,37.1,10:42,—,—,—,—,—,—,—,0.0,0.0,—,🏠
10,4,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,16:30,—,—,16:30,—,—,—,—,0.0,0.0,—,🚗
10,5,3,K12,ORD-CL-202612-000569_119692992,"avenida. vitacura 4042, Peñalolén, Santiago, Chile","(-33.3863, -70.5640)",12.99,35.5,17:05,"[17:00, 19:00]",19:15,17:05,5.0,1821.3,287.8,0.0,0.0,0.0,0.0,✅
10,6,3,K12,ORD-CL-202612-000441_160463122,"calle merced 6001, Independencia, Santiago, Chile","(-33.4369, -70.6392)",9.41,27.9,17:38,"[17:00, 19:00]",19:15,17:38,5.0,265.5,43.3,0.0,0.0,0.0,0.0,✅
10,7,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",4.32,14.4,17:57,—,—,—,—,—,—,—,0.0,0.0,—,🏠
11,0,1,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
11,1,1,K11,ORD-CL-202612-000581_68915259,"avenida. libertador bernardo o'higgins 9532, Vitacura, Santiago, Chile","(-33.4451, -70.6574)",5.42,14.1,09:14,"[09:00, 11:00]",11:15,09:14,5.0,1199.4,202.0,0.0,0.0,0.0,0.0,✅
11,2,1,K11,ORD-CL-202612-000517_147725885,"avenida. departamental 5011, Independencia, Santiago, Chile","(-33.4224, -70.6552)",3.31,8.6,09:27,"[09:00, 21:00]",21:15,09:27,5.0,624.9,62.4,0.0,0.0,0.0,0.0,✅
11,3,1,K11,ORD-CL-202612-000524_20080354  5,"avenida. matta 2150, La Florida, Santiago, Chile","(-33.3653, -70.7022)",9.13,23.8,09:56,"[09:00, 21:00]",21:15,09:56,5.0,1668.1,259.3,0.0,0.0,0.0,0.0,✅
11,4,1,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",15.15,37.3,10:38,—,—,—,—,—,—,—,0.0,0.0,—,🏠
11,5,0,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
11,6,0,K12,ORD-CL-202612-000443_219566411,"gran avenida. jose miguel carrera 1848, Recoleta, Santiago, Chile","(-33.5836, -70.6974)",15.55,35.9,15:35,"[09:00, 21:00]",21:15,15:35,5.0,2610.3,418.4,0.0,0.0,0.0,0.0,✅
11,7,0,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",15.74,37.7,16:18,—,—,—,—,—,—,—,0.0,0.0,—,🏠
12,0,4,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:23,—,—,12:23,—,—,—,—,0.0,0.0,—,🚗
12,1,4,K21,ORD-CL-202612-000288_137557098,"avenida. kennedy 9990, Maipú, Santiago, Chile","(-33.3849, -70.5369)",15.08,36.2,13:00,"[13:00, 15:00]",15:15,13:00,5.0,1182.1,154.8,0.0,0.0,0.0,0.0,✅
12,2,4,K21,ORD-CL-202612-000587_61065850,"avenida. kennedy 8602, Independencia, Santiago, Chile","(-33.3899, -70.5493)",1.32,3.2,13:08,"[13:00, 15:00]",15:15,13:08,5.0,781.7,170.1,0.0,0.0,0.0,0.0,✅
12,3,4,K21,ORD-CL-202612-000710_13689284  3,"calle san diego 2653, Vitacura, Santiago, Chile","(-33.3818, -70.5658)",2.17,5.2,13:18,"[09:00, 21:00]",21:15,13:18,5.0,858.0,194.0,0.0,0.0,0.0,0.0,✅
12,4,4,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",13.23,31.7,13:55,—,—,—,—,—,—,—,0.0,0.0,—,🏠
12,5,4,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:00,—,—,17:00,—,—,—,—,0.0,0.0,—,🚗
12,6,4,K22,ORD-CL-202612-000460_81566803,"avenida. las condes 6476, Peñalolén, Santiago, Chile","(-33.4075, -70.5627)",11.47,32.8,17:32,"[09:00, 21:00]",21:15,17:32,5.0,1278.2,238.0,0.0,0.0,0.0,0.0,✅
12,7,4,K22,ORD-CL-202612-000501_14429807  9,"avenida. apoquindo 6788, Independencia, Santiago, Chile","(-33.4074, -70.5602)",0.41,1.4,17:39,"[09:00, 21:00]",21:15,17:39,5.0,1235.7,200.7,0.0,0.0,0.0,0.0,✅
12,8,4,K22,ORD-CL-202612-000628_73835094,"avenida. matta 4411, Las Condes, Santiago, Chile","(-33.4144, -70.5570)",1.19,4.0,17:48,"[09:00, 21:00]",21:15,17:48,5.0,1079.8,123.4,0.0,0.0,0.0,0.0,✅
12,9,4,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",10.83,36.1,18:29,—,—,—,—,—,—,—,0.0,0.0,—,🏠
13,0,0,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:35,—,—,12:35,—,—,—,—,0.0,0.0,—,🚗
13,1,0,K21,ORD-CL-202612-000461_109678390,"avenida. la florida 9336, Lo Prado, Santiago, Chile","(-33.5378, -70.5722)",10.3,24.7,13:00,"[13:00, 15:00]",15:15,13:00,5.0,1390.1,174.7,0.0,0.0,0.0,0.0,✅
13,2,0,K21,ORD-CL-202612-000503_12122288  8,"avenida. las condes 2361, La Florida, Santiago, Chile","(-33.5445, -70.5758)",1.66,4.0,13:08,"[11:00, 13:00]",13:15,13:08,5.0,60.7,17.9,0.0,0.0,0.0,0.0,✅
13,3,0,K21,ORD-CL-202612-000271_204996919,"avenida. manuel montt 4307, San Miguel, Santiago, Chile","(-33.5616, -70.5632)",2.87,6.9,13:20,"[09:00, 21:00]",21:15,13:20,5.0,2221.7,363.8,0.0,0.0,0.0,0.0,✅
13,4,0,K21,ORD-CL-202612-000508_68206480,"calle compania de jesus 9929, La Florida, Santiago, Chile","(-33.5510, -70.5907)",3.59,8.6,13:34,"[13:00, 15:00]",15:15,13:34,5.0,56.0,17.9,0.0,0.0,0.0,0.0,✅
13,5,0,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",10.27,24.1,14:03,—,—,—,—,—,—,—,0.0,0.0,—,🏠
13,6,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:00,—,—,17:00,—,—,—,—,0.0,0.0,—,🚗
13,7,1,K22,ORD-CL-202612-000470_14867251  1,"calle catedral 3440, Independencia, Santiago, Chile","(-33.4383, -70.6599)",6.11,17.5,17:17,"[09:00, 21:00]",21:15,17:17,5.0,2104.2,277.1,0.0,0.0,0.0,0.0,✅
13,8,1,K22,ORD-CL-202612-000403_147636883,"gran avenida jose miguel carrera 5636, La Reina, Santiago, Chile","(-33.5057, -70.6554)",8.07,25.5,17:47,"[09:00, 21:00]",21:15,17:47,5.0,816.8,135.2,0.0,0.0,0.0,0.0,✅
13,9,1,K22,ORD-CL-202612-000276_146402984,"avenida. santa rosa 4230, La Reina, Santiago, Chile","(-33.4957, -70.6394)",2.62,8.7,18:01,"[09:00, 21:00]",21:15,18:01,5.0,423.3,157.5,0.0,0.0,0.0,0.0,✅
13,10,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",3.52,11.2,18:17,—,—,—,—,—,—,—,0.0,0.0,—,🏠
