Vehiculo_Fisico,Secuencia,Cluster_Visitado,Clase_K,Nodo,Direccion,Coordenadas,Distancia_Recorrida_km,Tiempo_Viaje_min,Hora_Llegada,Ventana,Cierre_Relajado,Inicio_Servicio,Tiempo_Servicio_min,Vol_L,Peso_kg,Tiempo_Espera_min,Violacion_Vol,Violacion_Peso,Violacion_Ventana_min,Estado
14,7,8,K12,ORD-CL-202612-000346_91466929,"avenida pajaritos 2476, Maipú, Santiago, Chile","(-33.5047, -70.7575)",14.73,30.5,18:00,"[15:00, 17:00]",17:15,18:00,5.0,2219.9,332.2,0.0,0.0,0.0,45.9,❌
14,8,8,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",14.71,30.4,18:36,—,—,—,—,—,—,—,0.0,0.0,—,🏠
15,0,7,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,14:00,—,—,14:00,—,—,—,—,0.0,0.0,—,🚗
15,1,7,K21,ORD-CL-202612-000407_184856263,"calle monjitas 5985, Vitacura, Santiago, Chile","(-33.3818, -70.5658)",13.32,32.0,14:31,"[17:00, 19:00]",19:15,16:45,5.0,4642.5,534.6,133.0,0.0,0.0,0.0,⏳
15,2,7,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",13.23,27.4,17:17,—,—,—,—,—,—,—,0.0,0.0,—,🏠
16,0,4,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,14:00,—,—,14:00,—,—,—,—,0.0,0.0,—,🚗
16,1,4,K21,ORD-CL-202612-000297_11020590  6,"avenida. libertador bernardo o'higgins 6436, Las Condes, Santiago, Chile","(-33.4133, -70.5747)",10.14,24.3,14:24,"[15:00, 17:00]",17:15,14:45,5.0,986.2,123.1,20.7,0.0,0.0,0.0,⏳
16,2,4,K21,ORD-CL-202612-000311_7891477  2,"avenida. providencia 5573, Providencia, Santiago, Chile","(-33.4283, -70.6191)",4.79,10.3,15:00,"[15:00, 17:00]",17:15,15:00,5.0,511.8,118.6,0.0,0.0,0.0,0.0,✅
16,3,4,K21,ORD-CL-202612-000492_58051649,"avenida. departamental 4173, La Reina, Santiago, Chile","(-33.5123, -70.5511)",13.92,29.8,15:35,"[15:00, 17:00]",17:15,15:35,5.0,693.9,95.7,0.0,0.0,0.0,0.0,✅
16,4,4,K21,ORD-CL-202612-000337_18193416    1,"calle amunategui 7500, Puente Alto, Santiago, Chile","(-33.5606, -70.5621)",7.43,15.4,15:55,"[15:00, 17:00]",17:15,15:55,5.0,256.3,36.5,0.0,0.0,0.0,0.0,✅
16,5,4,K21,ORD-CL-202612-000263_13775682    8,"calle monjitas 6910, Puente Alto, Santiago, Chile","(-33.6067, -70.5774)",7.04,14.6,16:15,"[15:00, 17:00]",17:15,16:15,5.0,232.1,62.6,0.0,0.0,0.0,0.0,✅
16,6,4,K21,ORD-CL-202612-000054_215777181,"gran avenida jose miguel carrera 1092, La Florida, Santiago, Chile","(nan, nan)",7.63,15.8,16:35,"[15:00, 17:00]",17:15,16:35,5.0,342.0,65.3,0.0,0.0,0.0,0.0,✅
16,7,4,K21,ORD-CL-202612-000153_19928840  1,"calle san diego 1862, Peñalolén, Santiago, Chile","(-33.4711, -70.6484)",11.49,23.8,17:04,"[15:00, 17:00]",17:15,17:04,5.0,332.1,72.3,0.0,0.0,0.0,0.0,✅
16,8,4,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",2.5,5.2,17:14,—,—,—,—,—,—,—,0.0,0.0,—,🏠
17,0,4,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:00,—,—,12:00,—,—,—,—,0.0,0.0,—,🚗
17,1,4,K11,ORD-CL-202612-000406_14206573  5,"avenida. recoleta 2761, Santiago, Santiago, Chile","(-33.4015, -70.6428)",8.42,20.1,12:20,"[15:00, 17:00]",17:15,14:45,5.0,1421.1,203.2,144.9,0.0,0.0,0.0,⏳
17,2,4,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.49,18.2,15:08,—,—,—,—,—,—,—,0.0,0.0,—,🏠
17,3,4,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:08,—,—,17:08,—,—,—,—,0.0,0.0,—,🚗
17,4,4,K12,ORD-CL-202612-000224_16111501    1,"avenida. mapocho 2352, Recoleta, Santiago, Chile","(-33.4321, -70.6671)",7.24,15.0,17:23,"[15:00, 17:00]",17:15,17:23,5.0,2943.2,391.0,0.0,0.0,0.0,8.2,❌
17,5,4,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",7.28,15.1,17:43,—,—,—,—,—,—,—,0.0,0.0,—,🏠
18,0,1,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,14:00,—,—,14:00,—,—,—,—,0.0,0.0,—,🚗
18,1,1,K21,ORD-CL-202612-000240_211776385,"avenida. pajaritos 1039, La Florida, Santiago, Chile","(-33.5203, -70.5784)",8.1,19.4,14:19,"[17:00, 19:00]",19:15,16:45,5.0,2752.7,368.9,145.6,0.0,0.0,0.0,⏳
18,2,1,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.01,16.6,17:06,—,—,—,—,—,—,—,0.0,0.0,—,🏠
18,3,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,19:06,—,—,19:06,—,—,—,—,0.0,0.0,—,🚗
18,4,1,K22,ORD-CL-202612-000338_6894716  3,"avenida. pedro de valdivia 1787, Ñuñoa, Santiago, Chile","(-33.4523, -70.6050)",3.95,8.3,19:14,"[17:00, 19:00]",19:15,19:14,5.0,2389.2,361.4,0.0,0.0,0.0,0.0,✅
18,5,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",3.86,8.2,19:28,—,—,—,—,—,—,—,0.0,0.0,—,🏠
19,0,5,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:25,—,—,12:25,—,—,—,—,0.0,0.0,—,🚗
19,1,5,K21,ORD-CL-202612-000358_15893864  7,"gran avenida jose miguel carrera 572, Recoleta, Santiago, Chile","(-33.5836, -70.6974)",15.55,37.3,13:03,"[13:00, 15:00]",15:15,13:03,5.0,743.3,123.0,0.0,0.0,0.0,0.0,✅
19,2,5,K21,ORD-CL-202612-000389_16887774  4,"calle estado 4661, Puente Alto, Santiago, Chile","(-33.6067, -70.5774)",13.03,32.6,13:40,"[13:00, 15:00]",15:15,13:40,5.0,631.0,143.4,0.0,0.0,0.0,0.0,✅
19,3,5,K21,ORD-CL-202612-000318_18216525  2,"avenida. americo vespucio 8124, San Miguel, Santiago, Chile","(-33.5296, -70.6041)",9.72,23.5,14:09,"[13:00, 15:00]",15:15,14:09,5.0,720.1,116.3,0.0,0.0,0.0,0.0,✅
19,4,5,K21,ORD-CL-202612-000051_164454321,"avenida. santa rosa 8652, Peñalolén, Santiago, Chile","(-33.5396, -70.6342)",3.69,8.8,14:23,"[13:00, 15:00]",15:15,14:23,5.0,659.5,85.1,0.0,0.0,0.0,0.0,✅
19,5,5,K21,ORD-CL-202612-000104_191295278,"calle san diego 3767, Lo Prado, Santiago, Chile","(-33.4441, -70.6517)",11.29,26.0,14:54,"[13:00, 15:00]",15:15,14:54,5.0,258.3,29.0,0.0,0.0,0.0,0.0,✅
19,6,5,K21,ORD-CL-202612-000280_52383897,"calle san diego 9579, Santiago, Santiago, Chile","(-33.4441, -70.6517)",0.0,0.0,14:59,"[13:00, 15:00]",15:15,14:59,5.0,287.1,58.6,0.0,0.0,0.0,0.0,✅
19,7,5,K21,ORD-CL-202612-000207_70999443,"avenida. pedro de valdivia 2536, Providencia, Santiago, Chile","(-33.4458, -70.6060)",4.82,10.3,15:14,"[13:00, 15:00]",15:15,15:14,5.0,401.3,85.3,0.0,0.0,0.0,0.0,✅
19,8,5,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",4.34,9.2,15:28,—,—,—,—,—,—,—,0.0,0.0,—,🏠
19,9,5,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:28,—,—,17:28,—,—,—,—,0.0,0.0,—,🚗
19,10,5,K22,ORD-CL-202612-000404_194423943,"avenida americo vespucio 3407, Recoleta, Santiago, Chile","(-33.3773, -70.6550)",11.7,24.2,17:52,"[13:00, 15:00]",15:15,17:52,5.0,1175.2,175.5,0.0,0.0,0.0,157.9,❌
19,11,5,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",11.76,24.3,18:22,—,—,—,—,—,—,—,0.0,0.0,—,🏠
20,0,1,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,14:00,—,—,14:00,—,—,—,—,0.0,0.0,—,🚗
20,1,1,K21,ORD-CL-202612-000059_90323527,"calle compania de jesus 1673, La Florida, Santiago, Chile","(-33.4394, -70.6605)",6.23,14.9,14:14,"[17:00, 19:00]",19:15,16:45,5.0,5000.1,647.8,150.1,0.0,0.0,0.0,⏳
20,2,1,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",6.0,12.4,17:02,—,—,—,—,—,—,—,0.0,0.0,—,🏠
20,3,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,19:02,—,—,19:02,—,—,—,—,0.0,0.0,—,🚗
20,4,1,K22,ORD-CL-202612-000377_104367164,"avenida. manuel montt 756, Providencia, Santiago, Chile","(-33.4349, -70.6165)",5.25,11.0,19:13,"[17:00, 19:00]",19:15,19:13,5.0,2283.1,241.3,0.0,0.0,0.0,0.0,✅
20,5,1,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",5.02,10.7,19:29,—,—,—,—,—,—,—,0.0,0.0,—,🏠
