Vehiculo_Fisico,Secuencia,Cluster_Visitado,Clase_K,Nodo,Direccion,Coordenadas,Distancia_Recorrida_km,Tiempo_Viaje_min,Hora_Llegada,Ventana,Cierre_Relajado,Inicio_Servicio,Tiempo_Servicio_min,Vol_L,Peso_kg,Tiempo_Espera_min,Violacion_Vol,Violacion_Peso,Violacion_Ventana_min,Estado
4,7,1,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
4,8,1,K12,ORD-CL-202612-000205_108843648,"avenida. santa rosa 5380, La Florida, Santiago, Chile","(-33.5578, -70.5603)",12.34,35.3,15:35,"[09:00, 21:00]",21:15,15:35,5.0,2148.0,365.9,0.0,0.0,0.0,0.0,✅
4,9,1,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",12.76,40.0,16:20,—,—,—,—,—,—,—,0.0,0.0,—,🏠
5,0,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
5,1,0,K11,ORD-CL-202612-000030_20757511  0,"avenida. vicuna mackenna 154, Recoleta, Santiago, Chile","(-33.4488, -70.6317)",2.66,6.6,09:06,"[09:00, 11:00]",11:15,09:06,5.0,418.8,58.5,0.0,0.0,0.0,0.0,✅
5,2,0,K11,ORD-CL-202612-000227_6510437  1,"calle bandera 1508, Independencia, Santiago, Chile","(-33.4353, -70.6529)",3.12,7.8,09:19,"[09:00, 21:00]",21:15,09:19,5.0,88.7,13.2,0.0,0.0,0.0,0.0,✅
5,3,0,K11,ORD-CL-202612-000005_203293099,"calle catedral 6899, Independencia, Santiago, Chile","(-33.4383, -70.6599)",0.96,2.4,09:26,"[09:00, 11:00]",11:15,09:26,5.0,1188.7,245.3,0.0,0.0,0.0,0.0,✅
5,4,0,K11,ORD-CL-202612-000247_196940954,"avenida. independencia 2139, Independencia, Santiago, Chile","(-33.4068, -70.6613)",4.31,10.8,09:42,"[09:00, 21:00]",21:15,09:42,5.0,220.1,51.3,0.0,0.0,0.0,0.0,✅
5,5,0,K11,ORD-CL-202612-000274_133249077,"calle arturo prat 2679, Recoleta, Santiago, Chile","(-33.3926, -70.6488)",2.78,6.9,09:54,"[09:00, 21:00]",21:15,09:54,5.0,270.5,77.1,0.0,0.0,0.0,0.0,✅
5,6,0,K11,ORD-CL-202612-000008_83363320,"avenida. manuel montt 685, Recoleta, Santiago, Chile","(-33.4342, -70.6170)",7.76,18.9,10:18,"[09:00, 11:00]",11:15,10:18,5.0,451.2,68.8,0.0,0.0,0.0,0.0,✅
5,7,0,K11,ORD-CL-202612-000046_76867734,"avenida. manuel montt 4785, Providencia, Santiago, Chile","(-33.4468, -70.6139)",1.46,3.5,10:26,"[09:00, 11:00]",11:15,10:26,5.0,1141.8,236.0,0.0,0.0,0.0,0.0,✅
5,8,0,K11,ORD-CL-202612-000038_151993937,"avenida. irarrazaval 1804, Maipú, Santiago, Chile","(-33.4532, -70.6123)",0.73,1.7,10:33,"[09:00, 11:00]",11:15,10:33,5.0,605.9,83.0,0.0,0.0,0.0,0.0,✅
5,9,0,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",3.09,7.4,10:46,—,—,—,—,—,—,—,0.0,0.0,—,🏠
5,10,6,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
5,11,6,K12,ORD-CL-202612-000168_80591482,"gran avenida jose miguel carrera 9890, Santiago, Santiago, Chile","(-33.5504, -70.6719)",11.16,31.9,15:31,"[09:00, 21:00]",21:15,15:31,5.0,2151.0,303.1,0.0,0.0,0.0,0.0,✅
5,12,6,K12,ORD-CL-202612-000171_17328690  8,"avenida. departamental 8533, Ñuñoa, Santiago, Chile","(-33.5131, -70.6220)",7.95,24.6,16:01,"[09:00, 21:00]",21:15,16:01,5.0,1285.2,153.2,0.0,0.0,0.0,0.0,✅
5,13,6,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",5.13,16.2,16:22,—,—,—,—,—,—,—,0.0,0.0,—,🏠
6,0,1,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
6,1,1,K11,ORD-CL-202612-000043_104691534,"avenida. la florida 9689, Quinta Normal, Santiago, Chile","(-33.5467, -70.5688)",10.87,27.2,09:27,"[09:00, 11:00]",11:15,09:27,5.0,1157.3,166.6,0.0,0.0,0.0,0.0,✅
6,2,1,K11,ORD-CL-202612-000278_58354112,"avenida. manuel montt 4909, La Florida, Santiago, Chile","(-33.5616, -70.5632)",2.22,5.6,09:37,"[09:00, 21:00]",21:15,09:37,5.0,206.9,35.6,0.0,0.0,0.0,0.0,✅
6,3,1,K11,ORD-CL-202612-000232_155950952,"avenida. manuel montt 6241, Quinta Normal, Santiago, Chile","(-33.5616, -70.5632)",0.0,0.0,09:42,"[09:00, 21:00]",21:15,09:42,5.0,1131.6,190.1,0.0,0.0,0.0,0.0,✅
6,4,1,K11,ORD-CL-202612-000285_75547549,"calle compania de jesus 7238, Puente Alto, Santiago, Chile","(-33.5840, -70.5589)",2.76,6.8,09:54,"[09:00, 21:00]",21:15,09:54,5.0,1054.8,195.2,0.0,0.0,0.0,0.0,✅
6,5,1,K11,ORD-CL-202612-000305_185184001,"calle san antonio 7402, Puente Alto, Santiago, Chile","(-33.5823, -70.5649)",1.01,2.5,10:02,"[09:00, 21:00]",21:15,10:02,5.0,231.3,48.2,0.0,0.0,0.0,0.0,✅
6,6,1,K11,ORD-CL-202612-000014_107947201,"calle san antonio 9747, Puente Alto, Santiago, Chile","(-33.5823, -70.5649)",0.0,0.0,10:07,"[09:00, 11:00]",11:15,10:07,5.0,393.2,73.4,0.0,0.0,0.0,0.0,✅
6,7,1,K11,ORD-CL-202612-000018_184841742,"calle santo domingo 6604, La Florida, Santiago, Chile","(-33.5705, -70.5763)",2.01,4.8,10:16,"[09:00, 11:00]",11:15,10:16,5.0,425.1,70.0,0.0,0.0,0.0,0.0,✅
6,8,1,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",12.99,31.2,10:53,—,—,—,—,—,—,—,0.0,0.0,—,🏠
6,9,7,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
6,10,7,K12,ORD-CL-202612-000335_17893629  2,"avenida. tobalaba 2189, Las Condes, Santiago, Chile","(-33.4298, -70.5862)",7.57,21.6,15:21,"[09:00, 21:00]",21:15,15:21,5.0,1311.1,170.4,0.0,0.0,0.0,0.0,✅
6,11,7,K12,ORD-CL-202612-000244_71172331,"avenida. las condes 5070, Macul, Santiago, Chile","(-33.3938, -70.5449)",6.33,19.0,15:45,"[09:00, 21:00]",21:15,15:45,5.0,1206.4,140.8,0.0,0.0,0.0,0.0,✅
6,12,7,K12,ORD-CL-202612-000386_173427377,"avenida. las condes 5550, Ñuñoa, Santiago, Chile","(-33.3938, -70.5449)",0.0,0.0,15:50,"[09:00, 21:00]",21:15,15:50,5.0,119.7,48.1,0.0,0.0,0.0,0.0,✅
6,13,7,K12,ORD-CL-202612-000231_16753214  7,"avenida. apoquindo 1827, Santiago, Santiago, Chile","(-33.4257, -70.5296)",4.22,13.3,16:08,"[09:00, 21:00]",21:15,16:08,5.0,844.1,125.3,0.0,0.0,0.0,0.0,✅
6,14,7,K12,ORD-CL-202612-000362_123561909,"avenida. americo vespucio 9821, Ñuñoa, Santiago, Chile","(-33.4587, -70.5727)",6.9,22.3,16:36,"[09:00, 21:00]",21:15,16:36,5.0,296.2,53.1,0.0,0.0,0.0,0.0,✅
6,15,7,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",6.4,22.6,17:03,—,—,—,—,—,—,—,0.0,0.0,—,🏠
7,0,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,09:00,—,—,09:00,—,—,—,—,0.0,0.0,—,🚗
7,1,2,K11,ORD-CL-202612-000176_6031151  7,"avenida. independencia 1274, Puente Alto, Santiago, Chile","(-33.6023, -70.5919)",15.83,39.6,09:39,"[09:00, 21:00]",21:15,09:39,5.0,1022.8,208.4,0.0,0.0,0.0,0.0,✅
7,2,2,K11,ORD-CL-202612-000181_6219949  0,"calle morande 1976, Puente Alto, Santiago, Chile","(-33.6231, -70.5952)",2.81,7.0,09:51,"[09:00, 21:00]",21:15,09:51,5.0,53.7,36.5,0.0,0.0,0.0,0.0,✅
7,3,2,K11,ORD-CL-202612-000204_142763322,"calle morande 7331, Puente Alto, Santiago, Chile","(-33.6231, -70.5952)",0.0,0.0,09:56,"[09:00, 21:00]",21:15,09:56,5.0,1236.7,183.3,0.0,0.0,0.0,0.0,✅
7,4,2,K11,ORD-CL-202612-000023_154609167,"calle bandera 7800, Puente Alto, Santiago, Chile","(-33.6234, -70.6079)",1.81,4.4,10:05,"[09:00, 11:00]",11:15,10:05,5.0,599.4,76.4,0.0,0.0,0.0,0.0,✅
7,5,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",18.34,44.0,10:54,—,—,—,—,—,—,—,0.0,0.0,—,🏠
7,6,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:00,—,—,15:00,—,—,—,—,0.0,0.0,—,🚗
7,7,3,K12,ORD-CL-202612-000229_222906804,"calle estado 6774, Maipú, Santiago, Chile","(-33.5086, -70.7668)",15.61,44.6,15:44,"[09:00, 21:00]",21:15,15:44,5.0,2706.1,328.0,0.0,0.0,0.0,0.0,✅
7,8,3,K12,ORD-CL-202612-000182_19246133  9,"avenida. mapocho 4083, La Florida, Santiago, Chile","(-33.4321, -70.6903)",12.86,40.6,16:30,"[09:00, 21:00]",21:15,16:30,5.0,1972.6,242.9,0.0,0.0,0.0,0.0,✅
7,9,3,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",9.48,33.1,17:08,—,—,—,—,—,—,—,0.0,0.0,—,🏠
8,0,4,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,10:32,—,—,10:32,—,—,—,—,0.0,0.0,—,🚗
8,1,4,K11,ORD-CL-202612-000086_73835094,"avenida. matta 4411, Las Condes, Santiago, Chile","(-33.4144, -70.5570)",10.89,26.1,10:58,"[11:00, 13:00]",13:15,10:58,5.0,1775.6,274.4,0.0,0.0,0.0,0.0,✅
8,2,4,K11,ORD-CL-202612-000097_110443192,"calle bandera 7702, Ñuñoa, Santiago, Chile","(-33.4617, -70.5567)",5.88,14.7,11:18,"[11:00, 13:00]",13:15,11:18,5.0,291.5,45.2,0.0,0.0,0.0,0.0,✅
8,3,4,K11,ORD-CL-202612-000090_75992709,"avenida. la florida 7983, Macul, Santiago, Chile","(-33.5267, -70.5772)",8.86,22.2,11:45,"[11:00, 13:00]",13:15,11:45,5.0,892.0,119.3,0.0,0.0,0.0,0.0,✅
8,4,4,K11,ORD-CL-202612-000083_104691534,"avenida. la florida 9689, Quinta Normal, Santiago, Chile","(-33.5467, -70.5688)",2.35,6.0,11:56,"[11:00, 13:00]",13:15,11:56,5.0,104.8,24.4,0.0,0.0,0.0,0.0,✅
8,5,4,K11,ORD-CL-202612-000074_71332179,"avenida. departamental 4795, Quinta Normal, Santiago, Chile","(-33.5098, -70.5908)",4.82,12.6,12:14,"[11:00, 13:00]",13:15,12:14,5.0,1196.1,164.7,0.0,0.0,0.0,0.0,✅
8,6,4,K11,ORD-CL-202612-000120_73965853,"avenida. departamental 2586, Macul, Santiago, Chile","(-33.5084, -70.6084)",2.34,6.1,12:25,"[11:00, 13:00]",13:15,12:25,5.0,332.5,65.7,0.0,0.0,0.0,0.0,✅
8,7,4,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",5.11,13.4,12:43,—,—,—,—,—,—,—,0.0,0.0,—,🏠
8,8,5,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:06,—,—,15:06,—,—,—,—,0.0,0.0,—,🚗
8,9,5,K12,ORD-CL-202612-000156_225559170,"calle amunategui 8910, Peñalolén, Santiago, Chile","(-33.4392, -70.6581)",6.04,17.3,15:24,"[13:00, 15:00]",15:15,15:24,5.0,2012.6,243.3,0.0,0.0,0.0,9.2,❌
8,10,5,K12,ORD-CL-202612-000154_19779462  2,"calle huerfanos 3861, San Miguel, Santiago, Chile","(-33.5251, -70.6696)",10.53,31.8,16:00,"[13:00, 15:00]",15:15,16:00,5.0,2460.1,292.3,0.0,0.0,0.0,46.0,❌
8,11,5,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",9.04,28.5,16:34,—,—,—,—,—,—,—,0.0,0.0,—,🏠
9,0,4,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,10:44,—,—,10:44,—,—,—,—,0.0,0.0,—,🚗
9,1,4,K11,ORD-CL-202612-000056_17709152  5,"calle estado 5634, Estación Central, Santiago, Chile","(-33.4841, -70.6797)",6.04,14.7,10:59,"[11:00, 13:00]",13:15,10:59,5.0,587.1,118.3,0.0,0.0,0.0,0.0,✅
9,2,4,K11,ORD-CL-202612-000057_199420292,"calle bandera 7833, Maipú, Santiago, Chile","(-33.4876, -70.7438)",7.42,18.5,11:23,"[11:00, 13:00]",13:15,11:23,5.0,1430.1,196.2,0.0,0.0,0.0,0.0,✅
9,3,4,K11,ORD-CL-202612-000063_94443217,"avenida. mapocho 5244, Vitacura, Santiago, Chile","(-33.4280, -70.7068)",8.89,22.2,11:50,"[11:00, 13:00]",13:15,11:50,5.0,478.9,83.3,0.0,0.0,0.0,0.0,✅
9,4,4,K11,ORD-CL-202612-000048_7062851  9,"avenida. las condes 2824, Independencia, Santiago, Chile","(-33.4224, -70.6552)",6.26,16.2,12:11,"[11:00, 13:00]",13:15,12:11,5.0,757.9,110.8,0.0,0.0,0.0,0.0,✅
9,5,4,K11,ORD-CL-202612-000114_195137682,"calle estado 238, Ñuñoa, Santiago, Chile","(-33.4398, -70.6495)",2.41,6.3,12:22,"[11:00, 13:00]",13:15,12:22,5.0,1304.4,205.4,0.0,0.0,0.0,0.0,✅
9,6,4,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",4.87,12.7,12:40,—,—,—,—,—,—,—,0.0,0.0,—,🏠
9,7,5,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,15:15,—,—,15:15,—,—,—,—,0.0,0.0,—,🚗
9,8,5,K12,ORD-CL-202612-000132_108142076,"avenida. santa rosa 5046, Puente Alto, Santiago, Chile","(-33.6328, -70.6300)",19.27,55.6,16:11,"[13:00, 15:00]",15:15,16:11,5.0,3394.7,457.3,0.0,0.0,0.0,56.0,❌
9,9,5,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",18.86,61.4,17:17,—,—,—,—,—,—,—,0.0,0.0,—,🏠
10,0,6,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,11:00,—,—,11:00,—,—,—,—,0.0,0.0,—,🚗
10,1,6,K21,ORD-CL-202612-000303_22692685  2,"calle arturo prat 5100, Macul, Santiago, Chile","(-33.4924, -70.6147)",2.84,7.0,11:07,"[09:00, 21:00]",21:15,11:07,5.0,1379.0,213.4,0.0,0.0,0.0,0.0,✅
10,2,6,K21,ORD-CL-202612-000198_130854087,"avenida. kennedy 7474, Peñalolén, Santiago, Chile","(-33.5036, -70.5874)",3.69,9.2,11:21,"[09:00, 21:00]",21:15,11:21,5.0,2895.7,351.9,0.0,0.0,0.0,0.0,✅
10,3,6,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",6.64,16.6,11:42,—,—,—,—,—,—,—,0.0,0.0,—,🏠
10,4,4,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:00,—,—,17:00,—,—,—,—,0.0,0.0,—,🚗
10,5,4,K22,ORD-CL-202612-000058_11129072  4,"avenida. departamental 6137, Recoleta, Santiago, Chile","(-33.5131, -70.6220)",5.16,18.2,17:18,"[11:00, 13:00]",13:15,17:18,5.0,3032.7,395.6,0.0,0.0,0.0,243.2,❌
10,6,4,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",5.13,16.8,17:40,—,—,—,—,—,—,—,0.0,0.0,—,🏠
11,0,0,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,11:00,—,—,11:00,—,—,—,—,0.0,0.0,—,🚗
11,1,0,K21,ORD-CL-202612-000037_138726383,"calle amunategui 5971, Macul, Santiago, Chile","(-33.4393, -70.6567)",5.77,14.3,11:14,"[09:00, 11:00]",11:15,11:14,5.0,1918.6,310.2,0.0,0.0,0.0,0.0,✅
11,2,0,K21,ORD-CL-202612-000255_88760271,"calle morande 3445, Santiago, Santiago, Chile","(-33.4386, -70.6539)",0.27,0.7,11:19,"[09:00, 21:00]",21:15,11:19,5.0,2115.0,302.2,0.0,0.0,0.0,0.0,✅
11,3,0,K21,ORD-CL-202612-000199_153064855,"calle monjitas 3087, Recoleta, Santiago, Chile","(-33.4359, -70.6420)",1.32,3.3,11:28,"[09:00, 21:00]",21:15,11:28,5.0,20.9,4.8,0.0,0.0,0.0,0.0,✅
11,4,0,K21,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",4.62,11.6,11:44,—,—,—,—,—,—,—,0.0,0.0,—,🏠
11,5,5,K22,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,17:00,—,—,17:00,—,—,—,—,0.0,0.0,—,🚗
